"metric","value","direction","denominator","units","notes","dataset_key","method_id","method","split_id","dataset","metric_label"
"heldout_qc_cv_mean",71.4636599030414,"lower",199,"percent","","batchcorr_set1","raw","Raw","SPLIT07","BatchCorr Set 1","Held-out QC CV (%)"
"residual_run_order_gam_mean_deviance",0.122438628105699,"lower",1990,"proportion","","batchcorr_set1","raw","Raw","SPLIT07","BatchCorr Set 1","Residual GAM deviance"
"heldout_qc_cv_mean",50.1834000158205,"lower",199,"percent","","batchcorr_set1","combat","ComBat","SPLIT07","BatchCorr Set 1","Held-out QC CV (%)"
"residual_run_order_gam_mean_deviance",0.122438679094458,"lower",1990,"proportion","","batchcorr_set1","combat","ComBat","SPLIT07","BatchCorr Set 1","Residual GAM deviance"
"heldout_qc_cv_mean",49.3235586032174,"lower",199,"percent","","batchcorr_set1","qc_rlsc","QC-RLSC","SPLIT07","BatchCorr Set 1","Held-out QC CV (%)"
"residual_run_order_gam_mean_deviance",0.0969598351588841,"lower",1990,"proportion","","batchcorr_set1","qc_rlsc","QC-RLSC","SPLIT07","BatchCorr Set 1","Residual GAM deviance"
"heldout_qc_cv_mean",62.5210274435229,"lower",199,"percent","","batchcorr_set1","qc_rfsc","QC-RFSC","SPLIT07","BatchCorr Set 1","Held-out QC CV (%)"
"residual_run_order_gam_mean_deviance",0.116994674574121,"lower",1990,"proportion","","batchcorr_set1","qc_rfsc","QC-RFSC","SPLIT07","BatchCorr Set 1","Residual GAM deviance"
"heldout_qc_cv_mean",53.3797222757081,"lower",199,"percent","","batchcorr_set1","tiger","TIGER","SPLIT07","BatchCorr Set 1","Held-out QC CV (%)"
"residual_run_order_gam_mean_deviance",0.0927579877953109,"lower",1990,"proportion","","batchcorr_set1","tiger","TIGER","SPLIT07","BatchCorr Set 1","Residual GAM deviance"
"heldout_qc_cv_mean",55.4350928442513,"lower",199,"percent","","batchcorr_set1","serrf","SERRF","SPLIT07","BatchCorr Set 1","Held-out QC CV (%)"
"residual_run_order_gam_mean_deviance",0.122438628681523,"lower",1990,"proportion","","batchcorr_set1","serrf","SERRF","SPLIT07","BatchCorr Set 1","Residual GAM deviance"
"heldout_qc_cv_mean",36.52244387879,"lower",199,"percent","","batchcorr_set1","winn_auto_qc","WiNN auto (QC)","SPLIT07","BatchCorr Set 1","Held-out QC CV (%)"
"residual_run_order_gam_mean_deviance",0.046300921468652,"lower",1990,"proportion","","batchcorr_set1","winn_auto_qc","WiNN auto (QC)","SPLIT07","BatchCorr Set 1","Residual GAM deviance"
"heldout_qc_cv_mean",36.7858018243471,"lower",199,"percent","","batchcorr_set1","winn_auto_batch_qc","WiNN auto-batch (QC)","SPLIT07","BatchCorr Set 1","Held-out QC CV (%)"
"residual_run_order_gam_mean_deviance",0.0463377454741083,"lower",1990,"proportion","","batchcorr_set1","winn_auto_batch_qc","WiNN auto-batch (QC)","SPLIT07","BatchCorr Set 1","Residual GAM deviance"
"heldout_qc_cv_mean",39.4650537591323,"lower",199,"percent","","batchcorr_set1","winn_fixed_no_qc","WiNN fixed default (no QC)","SPLIT07","BatchCorr Set 1","Held-out QC CV (%)"
"residual_run_order_gam_mean_deviance",0.043772965202549,"lower",1990,"proportion","","batchcorr_set1","winn_fixed_no_qc","WiNN fixed default (no QC)","SPLIT07","BatchCorr Set 1","Residual GAM deviance"
"heldout_qc_cv_mean",62.4297317186145,"lower",199,"percent","","batchcorr_set1","raw","Raw","SPLIT08","BatchCorr Set 1","Held-out QC CV (%)"
"residual_run_order_gam_mean_deviance",0.122438628105699,"lower",1990,"proportion","","batchcorr_set1","raw","Raw","SPLIT08","BatchCorr Set 1","Residual GAM deviance"
"heldout_qc_cv_mean",29.9982595501364,"lower",199,"percent","","batchcorr_set1","combat","ComBat","SPLIT08","BatchCorr Set 1","Held-out QC CV (%)"
"residual_run_order_gam_mean_deviance",0.122438727653694,"lower",1990,"proportion","","batchcorr_set1","combat","ComBat","SPLIT08","BatchCorr Set 1","Residual GAM deviance"
"heldout_qc_cv_mean",28.9838773681281,"lower",199,"percent","","batchcorr_set1","qc_rlsc","QC-RLSC","SPLIT08","BatchCorr Set 1","Held-out QC CV (%)"
"residual_run_order_gam_mean_deviance",0.0857098169867236,"lower",1990,"proportion","","batchcorr_set1","qc_rlsc","QC-RLSC","SPLIT08","BatchCorr Set 1","Residual GAM deviance"
"heldout_qc_cv_mean",49.6394876500746,"lower",199,"percent","","batchcorr_set1","qc_rfsc","QC-RFSC","SPLIT08","BatchCorr Set 1","Held-out QC CV (%)"
"residual_run_order_gam_mean_deviance",0.117491483031976,"lower",1990,"proportion","","batchcorr_set1","qc_rfsc","QC-RFSC","SPLIT08","BatchCorr Set 1","Residual GAM deviance"
"heldout_qc_cv_mean",21.9023788351058,"lower",199,"percent","","batchcorr_set1","tiger","TIGER","SPLIT08","BatchCorr Set 1","Held-out QC CV (%)"
"residual_run_order_gam_mean_deviance",0.081718403385181,"lower",1990,"proportion","","batchcorr_set1","tiger","TIGER","SPLIT08","BatchCorr Set 1","Residual GAM deviance"
"heldout_qc_cv_mean",29.7509169035163,"lower",199,"percent","","batchcorr_set1","serrf","SERRF","SPLIT08","BatchCorr Set 1","Held-out QC CV (%)"
"residual_run_order_gam_mean_deviance",0.122438628681523,"lower",1990,"proportion","","batchcorr_set1","serrf","SERRF","SPLIT08","BatchCorr Set 1","Residual GAM deviance"
"heldout_qc_cv_mean",23.6740402510958,"lower",199,"percent","","batchcorr_set1","winn_auto_qc","WiNN auto (QC)","SPLIT08","BatchCorr Set 1","Held-out QC CV (%)"
"residual_run_order_gam_mean_deviance",0.0465366093775444,"lower",1990,"proportion","","batchcorr_set1","winn_auto_qc","WiNN auto (QC)","SPLIT08","BatchCorr Set 1","Residual GAM deviance"
"heldout_qc_cv_mean",27.4984834973481,"lower",199,"percent","","batchcorr_set1","winn_auto_batch_qc","WiNN auto-batch (QC)","SPLIT08","BatchCorr Set 1","Held-out QC CV (%)"
"residual_run_order_gam_mean_deviance",0.046472238004324,"lower",1990,"proportion","","batchcorr_set1","winn_auto_batch_qc","WiNN auto-batch (QC)","SPLIT08","BatchCorr Set 1","Residual GAM deviance"
"heldout_qc_cv_mean",25.9982148190841,"lower",199,"percent","","batchcorr_set1","winn_fixed_no_qc","WiNN fixed default (no QC)","SPLIT08","BatchCorr Set 1","Held-out QC CV (%)"
"residual_run_order_gam_mean_deviance",0.043772965202549,"lower",1990,"proportion","","batchcorr_set1","winn_fixed_no_qc","WiNN fixed default (no QC)","SPLIT08","BatchCorr Set 1","Residual GAM deviance"
"heldout_qc_cv_mean",73.0038489604142,"lower",199,"percent","","batchcorr_set1","raw","Raw","SPLIT09","BatchCorr Set 1","Held-out QC CV (%)"
"residual_run_order_gam_mean_deviance",0.122438628105699,"lower",1990,"proportion","","batchcorr_set1","raw","Raw","SPLIT09","BatchCorr Set 1","Residual GAM deviance"
"heldout_qc_cv_mean",44.1555341477645,"lower",199,"percent","","batchcorr_set1","combat","ComBat","SPLIT09","BatchCorr Set 1","Held-out QC CV (%)"
"residual_run_order_gam_mean_deviance",0.122438727653694,"lower",1990,"proportion","","batchcorr_set1","combat","ComBat","SPLIT09","BatchCorr Set 1","Residual GAM deviance"
"heldout_qc_cv_mean",42.756385970683,"lower",199,"percent","","batchcorr_set1","qc_rlsc","QC-RLSC","SPLIT09","BatchCorr Set 1","Held-out QC CV (%)"
"residual_run_order_gam_mean_deviance",0.0942148401885749,"lower",1990,"proportion","","batchcorr_set1","qc_rlsc","QC-RLSC","SPLIT09","BatchCorr Set 1","Residual GAM deviance"
"heldout_qc_cv_mean",59.5892683187493,"lower",199,"percent","","batchcorr_set1","qc_rfsc","QC-RFSC","SPLIT09","BatchCorr Set 1","Held-out QC CV (%)"
"residual_run_order_gam_mean_deviance",0.117503538639072,"lower",1990,"proportion","","batchcorr_set1","qc_rfsc","QC-RFSC","SPLIT09","BatchCorr Set 1","Residual GAM deviance"
"heldout_qc_cv_mean",45.8683158407968,"lower",199,"percent","","batchcorr_set1","tiger","TIGER","SPLIT09","BatchCorr Set 1","Held-out QC CV (%)"
"residual_run_order_gam_mean_deviance",0.091807540400221,"lower",1990,"proportion","","batchcorr_set1","tiger","TIGER","SPLIT09","BatchCorr Set 1","Residual GAM deviance"
"heldout_qc_cv_mean",49.0748659436653,"lower",199,"percent","","batchcorr_set1","serrf","SERRF","SPLIT09","BatchCorr Set 1","Held-out QC CV (%)"
"residual_run_order_gam_mean_deviance",0.122438628681523,"lower",1990,"proportion","","batchcorr_set1","serrf","SERRF","SPLIT09","BatchCorr Set 1","Residual GAM deviance"
"heldout_qc_cv_mean",32.2341015137208,"lower",199,"percent","","batchcorr_set1","winn_auto_qc","WiNN auto (QC)","SPLIT09","BatchCorr Set 1","Held-out QC CV (%)"
"residual_run_order_gam_mean_deviance",0.0464782752997095,"lower",1990,"proportion","","batchcorr_set1","winn_auto_qc","WiNN auto (QC)","SPLIT09","BatchCorr Set 1","Residual GAM deviance"
"heldout_qc_cv_mean",35.0704211411783,"lower",199,"percent","","batchcorr_set1","winn_auto_batch_qc","WiNN auto-batch (QC)","SPLIT09","BatchCorr Set 1","Held-out QC CV (%)"
"residual_run_order_gam_mean_deviance",0.0464976465637088,"lower",1990,"proportion","","batchcorr_set1","winn_auto_batch_qc","WiNN auto-batch (QC)","SPLIT09","BatchCorr Set 1","Residual GAM deviance"
"heldout_qc_cv_mean",33.9059385292906,"lower",199,"percent","","batchcorr_set1","winn_fixed_no_qc","WiNN fixed default (no QC)","SPLIT09","BatchCorr Set 1","Held-out QC CV (%)"
"residual_run_order_gam_mean_deviance",0.043772965202549,"lower",1990,"proportion","","batchcorr_set1","winn_fixed_no_qc","WiNN fixed default (no QC)","SPLIT09","BatchCorr Set 1","Residual GAM deviance"
"heldout_qc_cv_mean",66.0206573477335,"lower",199,"percent","","batchcorr_set1","raw","Raw","SPLIT10","BatchCorr Set 1","Held-out QC CV (%)"
"residual_run_order_gam_mean_deviance",0.122438628105699,"lower",1990,"proportion","","batchcorr_set1","raw","Raw","SPLIT10","BatchCorr Set 1","Residual GAM deviance"
"heldout_qc_cv_mean",44.3071262396493,"lower",199,"percent","","batchcorr_set1","combat","ComBat","SPLIT10","BatchCorr Set 1","Held-out QC CV (%)"
"residual_run_order_gam_mean_deviance",0.122438727653694,"lower",1990,"proportion","","batchcorr_set1","combat","ComBat","SPLIT10","BatchCorr Set 1","Residual GAM deviance"
"heldout_qc_cv_mean",39.4126455952125,"lower",199,"percent","","batchcorr_set1","qc_rlsc","QC-RLSC","SPLIT10","BatchCorr Set 1","Held-out QC CV (%)"
"residual_run_order_gam_mean_deviance",0.08712018141803,"lower",1990,"proportion","","batchcorr_set1","qc_rlsc","QC-RLSC","SPLIT10","BatchCorr Set 1","Residual GAM deviance"
"heldout_qc_cv_mean",47.2766791417918,"lower",199,"percent","","batchcorr_set1","qc_rfsc","QC-RFSC","SPLIT10","BatchCorr Set 1","Held-out QC CV (%)"
"residual_run_order_gam_mean_deviance",0.103271738825628,"lower",1990,"proportion","","batchcorr_set1","qc_rfsc","QC-RFSC","SPLIT10","BatchCorr Set 1","Residual GAM deviance"
"heldout_qc_cv_mean",36.8096053043785,"lower",199,"percent","","batchcorr_set1","tiger","TIGER","SPLIT10","BatchCorr Set 1","Held-out QC CV (%)"
"residual_run_order_gam_mean_deviance",0.0826642055158003,"lower",1990,"proportion","","batchcorr_set1","tiger","TIGER","SPLIT10","BatchCorr Set 1","Residual GAM deviance"
"heldout_qc_cv_mean",46.2421541072846,"lower",199,"percent","","batchcorr_set1","serrf","SERRF","SPLIT10","BatchCorr Set 1","Held-out QC CV (%)"
"residual_run_order_gam_mean_deviance",0.122438628681523,"lower",1990,"proportion","","batchcorr_set1","serrf","SERRF","SPLIT10","BatchCorr Set 1","Residual GAM deviance"
"heldout_qc_cv_mean",35.2271989913348,"lower",199,"percent","","batchcorr_set1","winn_auto_qc","WiNN auto (QC)","SPLIT10","BatchCorr Set 1","Held-out QC CV (%)"
"residual_run_order_gam_mean_deviance",0.0428501378357964,"lower",1990,"proportion","","batchcorr_set1","winn_auto_qc","WiNN auto (QC)","SPLIT10","BatchCorr Set 1","Residual GAM deviance"
"heldout_qc_cv_mean",37.1913699788611,"lower",199,"percent","","batchcorr_set1","winn_auto_batch_qc","WiNN auto-batch (QC)","SPLIT10","BatchCorr Set 1","Held-out QC CV (%)"
"residual_run_order_gam_mean_deviance",0.0464027905770538,"lower",1990,"proportion","","batchcorr_set1","winn_auto_batch_qc","WiNN auto-batch (QC)","SPLIT10","BatchCorr Set 1","Residual GAM deviance"
"heldout_qc_cv_mean",36.8866837426072,"lower",199,"percent","","batchcorr_set1","winn_fixed_no_qc","WiNN fixed default (no QC)","SPLIT10","BatchCorr Set 1","Held-out QC CV (%)"
"residual_run_order_gam_mean_deviance",0.043772965202549,"lower",1990,"proportion","","batchcorr_set1","winn_fixed_no_qc","WiNN fixed default (no QC)","SPLIT10","BatchCorr Set 1","Residual GAM deviance"
"heldout_qc_cv_mean",34.2692306313925,"lower",113,"percent","","sacurine","raw","Raw","SPLIT01","Sacurine","Held-out QC CV (%)"
"residual_run_order_gam_mean_deviance",0.0684058304178776,"lower",226,"proportion","","sacurine","raw","Raw","SPLIT01","Sacurine","Residual GAM deviance"
"heldout_qc_cv_mean",31.7447367594023,"lower",113,"percent","","sacurine","combat","ComBat","SPLIT01","Sacurine","Held-out QC CV (%)"
"residual_run_order_gam_mean_deviance",0.0684058359503175,"lower",226,"proportion","","sacurine","combat","ComBat","SPLIT01","Sacurine","Residual GAM deviance"
"heldout_qc_cv_mean",14.1623389820331,"lower",113,"percent","","sacurine","qc_rlsc","QC-RLSC","SPLIT01","Sacurine","Held-out QC CV (%)"
"residual_run_order_gam_mean_deviance",0.0366874022176295,"lower",226,"proportion","","sacurine","qc_rlsc","QC-RLSC","SPLIT01","Sacurine","Residual GAM deviance"
"heldout_qc_cv_mean",8.87044029974293,"lower",113,"percent","","sacurine","qc_rfsc","QC-RFSC","SPLIT01","Sacurine","Held-out QC CV (%)"
"residual_run_order_gam_mean_deviance",0.0369942064038858,"lower",226,"proportion","","sacurine","qc_rfsc","QC-RFSC","SPLIT01","Sacurine","Residual GAM deviance"
"heldout_qc_cv_mean",10.7468517903461,"lower",113,"percent","","sacurine","tiger","TIGER","SPLIT01","Sacurine","Held-out QC CV (%)"
"residual_run_order_gam_mean_deviance",0.0400634260947327,"lower",226,"proportion","","sacurine","tiger","TIGER","SPLIT01","Sacurine","Residual GAM deviance"
"heldout_qc_cv_mean",19.9398742400879,"lower",113,"percent","","sacurine","serrf","SERRF","SPLIT01","Sacurine","Held-out QC CV (%)"
"residual_run_order_gam_mean_deviance",0.0582685279600118,"lower",226,"proportion","","sacurine","serrf","SERRF","SPLIT01","Sacurine","Residual GAM deviance"
"heldout_qc_cv_mean",16.4165491778896,"lower",113,"percent","","sacurine","winn_auto_qc","WiNN auto (QC)","SPLIT01","Sacurine","Held-out QC CV (%)"
"residual_run_order_gam_mean_deviance",0.0436401862021188,"lower",226,"proportion","","sacurine","winn_auto_qc","WiNN auto (QC)","SPLIT01","Sacurine","Residual GAM deviance"
"heldout_qc_cv_mean",17.4287020379797,"lower",113,"percent","","sacurine","winn_auto_batch_qc","WiNN auto-batch (QC)","SPLIT01","Sacurine","Held-out QC CV (%)"
"residual_run_order_gam_mean_deviance",0.0397524532939503,"lower",226,"proportion","","sacurine","winn_auto_batch_qc","WiNN auto-batch (QC)","SPLIT01","Sacurine","Residual GAM deviance"
"heldout_qc_cv_mean",24.804202547968,"lower",113,"percent","","sacurine","winn_fixed_no_qc","WiNN fixed default (no QC)","SPLIT01","Sacurine","Held-out QC CV (%)"
"residual_run_order_gam_mean_deviance",0.0520147926987853,"lower",226,"proportion","","sacurine","winn_fixed_no_qc","WiNN fixed default (no QC)","SPLIT01","Sacurine","Residual GAM deviance"
"heldout_qc_cv_mean",29.333531445414,"lower",113,"percent","","sacurine","raw","Raw","SPLIT02","Sacurine","Held-out QC CV (%)"
"residual_run_order_gam_mean_deviance",0.0684058304178776,"lower",226,"proportion","","sacurine","raw","Raw","SPLIT02","Sacurine","Residual GAM deviance"
"heldout_qc_cv_mean",20.4492595574402,"lower",113,"percent","","sacurine","combat","ComBat","SPLIT02","Sacurine","Held-out QC CV (%)"
"residual_run_order_gam_mean_deviance",0.0684058359503175,"lower",226,"proportion","","sacurine","combat","ComBat","SPLIT02","Sacurine","Residual GAM deviance"
"heldout_qc_cv_mean",12.2038900837627,"lower",113,"percent","","sacurine","qc_rlsc","QC-RLSC","SPLIT02","Sacurine","Held-out QC CV (%)"
"residual_run_order_gam_mean_deviance",0.0333828341426587,"lower",226,"proportion","","sacurine","qc_rlsc","QC-RLSC","SPLIT02","Sacurine","Residual GAM deviance"
"heldout_qc_cv_mean",6.58204616243832,"lower",113,"percent","","sacurine","qc_rfsc","QC-RFSC","SPLIT02","Sacurine","Held-out QC CV (%)"
"residual_run_order_gam_mean_deviance",0.0369942064038858,"lower",226,"proportion","","sacurine","qc_rfsc","QC-RFSC","SPLIT02","Sacurine","Residual GAM deviance"
"heldout_qc_cv_mean",9.34604800277623,"lower",113,"percent","","sacurine","tiger","TIGER","SPLIT02","Sacurine","Held-out QC CV (%)"
"residual_run_order_gam_mean_deviance",0.038131289829374,"lower",226,"proportion","","sacurine","tiger","TIGER","SPLIT02","Sacurine","Residual GAM deviance"
"heldout_qc_cv_mean",14.8093708190337,"lower",113,"percent","","sacurine","serrf","SERRF","SPLIT02","Sacurine","Held-out QC CV (%)"
"residual_run_order_gam_mean_deviance",0.0562220233136455,"lower",226,"proportion","","sacurine","serrf","SERRF","SPLIT02","Sacurine","Residual GAM deviance"
"heldout_qc_cv_mean",14.335340388299,"lower",113,"percent","","sacurine","winn_auto_qc","WiNN auto (QC)","SPLIT02","Sacurine","Held-out QC CV (%)"
"residual_run_order_gam_mean_deviance",0.043490338044758,"lower",226,"proportion","","sacurine","winn_auto_qc","WiNN auto (QC)","SPLIT02","Sacurine","Residual GAM deviance"
"heldout_qc_cv_mean",14.5863239186501,"lower",113,"percent","","sacurine","winn_auto_batch_qc","WiNN auto-batch (QC)","SPLIT02","Sacurine","Held-out QC CV (%)"
"residual_run_order_gam_mean_deviance",0.0397265134792509,"lower",226,"proportion","","sacurine","winn_auto_batch_qc","WiNN auto-batch (QC)","SPLIT02","Sacurine","Residual GAM deviance"
"heldout_qc_cv_mean",18.2668573923526,"lower",113,"percent","","sacurine","winn_fixed_no_qc","WiNN fixed default (no QC)","SPLIT02","Sacurine","Held-out QC CV (%)"
"residual_run_order_gam_mean_deviance",0.0520147926987853,"lower",226,"proportion","","sacurine","winn_fixed_no_qc","WiNN fixed default (no QC)","SPLIT02","Sacurine","Residual GAM deviance"
"heldout_qc_cv_mean",38.4238186403978,"lower",113,"percent","","sacurine","raw","Raw","SPLIT03","Sacurine","Held-out QC CV (%)"
"residual_run_order_gam_mean_deviance",0.0684058304178776,"lower",226,"proportion","","sacurine","raw","Raw","SPLIT03","Sacurine","Residual GAM deviance"
"heldout_qc_cv_mean",33.0821059058741,"lower",113,"percent","","sacurine","combat","ComBat","SPLIT03","Sacurine","Held-out QC CV (%)"
"residual_run_order_gam_mean_deviance",0.0684058359503175,"lower",226,"proportion","","sacurine","combat","ComBat","SPLIT03","Sacurine","Residual GAM deviance"
"heldout_qc_cv_mean",15.0717218617399,"lower",113,"percent","","sacurine","qc_rlsc","QC-RLSC","SPLIT03","Sacurine","Held-out QC CV (%)"
"residual_run_order_gam_mean_deviance",0.0363964212471269,"lower",226,"proportion","","sacurine","qc_rlsc","QC-RLSC","SPLIT03","Sacurine","Residual GAM deviance"
"heldout_qc_cv_mean",7.26439139494135,"lower",113,"percent","","sacurine","qc_rfsc","QC-RFSC","SPLIT03","Sacurine","Held-out QC CV (%)"
"residual_run_order_gam_mean_deviance",0.0369942064038858,"lower",226,"proportion","","sacurine","qc_rfsc","QC-RFSC","SPLIT03","Sacurine","Residual GAM deviance"
"heldout_qc_cv_mean",11.0575150191765,"lower",113,"percent","","sacurine","tiger","TIGER","SPLIT03","Sacurine","Held-out QC CV (%)"
"residual_run_order_gam_mean_deviance",0.0402431358152018,"lower",226,"proportion","","sacurine","tiger","TIGER","SPLIT03","Sacurine","Residual GAM deviance"
"heldout_qc_cv_mean",21.9096460669798,"lower",113,"percent","","sacurine","serrf","SERRF","SPLIT03","Sacurine","Held-out QC CV (%)"
"residual_run_order_gam_mean_deviance",0.0583531818303884,"lower",226,"proportion","","sacurine","serrf","SERRF","SPLIT03","Sacurine","Residual GAM deviance"
"heldout_qc_cv_mean",16.807957430287,"lower",113,"percent","","sacurine","winn_auto_qc","WiNN auto (QC)","SPLIT03","Sacurine","Held-out QC CV (%)"
"residual_run_order_gam_mean_deviance",0.0435563949873959,"lower",226,"proportion","","sacurine","winn_auto_qc","WiNN auto (QC)","SPLIT03","Sacurine","Residual GAM deviance"
"heldout_qc_cv_mean",18.469683722285,"lower",113,"percent","","sacurine","winn_auto_batch_qc","WiNN auto-batch (QC)","SPLIT03","Sacurine","Held-out QC CV (%)"
"residual_run_order_gam_mean_deviance",0.03929351713476,"lower",226,"proportion","","sacurine","winn_auto_batch_qc","WiNN auto-batch (QC)","SPLIT03","Sacurine","Residual GAM deviance"
"heldout_qc_cv_mean",25.8932424035971,"lower",113,"percent","","sacurine","winn_fixed_no_qc","WiNN fixed default (no QC)","SPLIT03","Sacurine","Held-out QC CV (%)"
"residual_run_order_gam_mean_deviance",0.0520147926987853,"lower",226,"proportion","","sacurine","winn_fixed_no_qc","WiNN fixed default (no QC)","SPLIT03","Sacurine","Residual GAM deviance"
"heldout_qc_cv_mean",37.6003496789185,"lower",113,"percent","","sacurine","raw","Raw","SPLIT04","Sacurine","Held-out QC CV (%)"
"residual_run_order_gam_mean_deviance",0.0684058304178776,"lower",226,"proportion","","sacurine","raw","Raw","SPLIT04","Sacurine","Residual GAM deviance"
"heldout_qc_cv_mean",28.2830207170978,"lower",113,"percent","","sacurine","combat","ComBat","SPLIT04","Sacurine","Held-out QC CV (%)"
"residual_run_order_gam_mean_deviance",0.0684058359503175,"lower",226,"proportion","","sacurine","combat","ComBat","SPLIT04","Sacurine","Residual GAM deviance"
"heldout_qc_cv_mean",11.9851073018507,"lower",113,"percent","","sacurine","qc_rlsc","QC-RLSC","SPLIT04","Sacurine","Held-out QC CV (%)"
"residual_run_order_gam_mean_deviance",0.0337594793752441,"lower",226,"proportion","","sacurine","qc_rlsc","QC-RLSC","SPLIT04","Sacurine","Residual GAM deviance"
"heldout_qc_cv_mean",6.06749486692139,"lower",113,"percent","","sacurine","qc_rfsc","QC-RFSC","SPLIT04","Sacurine","Held-out QC CV (%)"
"residual_run_order_gam_mean_deviance",0.0369942064038858,"lower",226,"proportion","","sacurine","qc_rfsc","QC-RFSC","SPLIT04","Sacurine","Residual GAM deviance"
"heldout_qc_cv_mean",9.63353068382966,"lower",113,"percent","","sacurine","tiger","TIGER","SPLIT04","Sacurine","Held-out QC CV (%)"
"residual_run_order_gam_mean_deviance",0.0394084567447493,"lower",226,"proportion","","sacurine","tiger","TIGER","SPLIT04","Sacurine","Residual GAM deviance"
"heldout_qc_cv_mean",16.9764347185474,"lower",113,"percent","","sacurine","serrf","SERRF","SPLIT04","Sacurine","Held-out QC CV (%)"
"residual_run_order_gam_mean_deviance",0.0552015038341074,"lower",226,"proportion","","sacurine","serrf","SERRF","SPLIT04","Sacurine","Residual GAM deviance"
"heldout_qc_cv_mean",16.0664559024748,"lower",113,"percent","","sacurine","winn_auto_qc","WiNN auto (QC)","SPLIT04","Sacurine","Held-out QC CV (%)"
"residual_run_order_gam_mean_deviance",0.0438267826246937,"lower",226,"proportion","","sacurine","winn_auto_qc","WiNN auto (QC)","SPLIT04","Sacurine","Residual GAM deviance"
"heldout_qc_cv_mean",18.2868843627747,"lower",113,"percent","","sacurine","winn_auto_batch_qc","WiNN auto-batch (QC)","SPLIT04","Sacurine","Held-out QC CV (%)"
"residual_run_order_gam_mean_deviance",0.0397351864923296,"lower",226,"proportion","","sacurine","winn_auto_batch_qc","WiNN auto-batch (QC)","SPLIT04","Sacurine","Residual GAM deviance"
"heldout_qc_cv_mean",25.4884661925499,"lower",113,"percent","","sacurine","winn_fixed_no_qc","WiNN fixed default (no QC)","SPLIT04","Sacurine","Held-out QC CV (%)"
"residual_run_order_gam_mean_deviance",0.0520147926987853,"lower",226,"proportion","","sacurine","winn_fixed_no_qc","WiNN fixed default (no QC)","SPLIT04","Sacurine","Residual GAM deviance"
"heldout_qc_cv_mean",40.333269131342,"lower",113,"percent","","sacurine","raw","Raw","SPLIT05","Sacurine","Held-out QC CV (%)"
"residual_run_order_gam_mean_deviance",0.0684058304178776,"lower",226,"proportion","","sacurine","raw","Raw","SPLIT05","Sacurine","Residual GAM deviance"
"heldout_qc_cv_mean",28.1075849324261,"lower",113,"percent","","sacurine","combat","ComBat","SPLIT05","Sacurine","Held-out QC CV (%)"
"residual_run_order_gam_mean_deviance",0.0684058359503175,"lower",226,"proportion","","sacurine","combat","ComBat","SPLIT05","Sacurine","Residual GAM deviance"
"heldout_qc_cv_mean",11.2167851725345,"lower",113,"percent","","sacurine","qc_rlsc","QC-RLSC","SPLIT05","Sacurine","Held-out QC CV (%)"
"residual_run_order_gam_mean_deviance",0.0337961256738562,"lower",226,"proportion","","sacurine","qc_rlsc","QC-RLSC","SPLIT05","Sacurine","Residual GAM deviance"
"heldout_qc_cv_mean",7.66704265441398,"lower",113,"percent","","sacurine","qc_rfsc","QC-RFSC","SPLIT05","Sacurine","Held-out QC CV (%)"
"residual_run_order_gam_mean_deviance",0.0369942064038858,"lower",226,"proportion","","sacurine","qc_rfsc","QC-RFSC","SPLIT05","Sacurine","Residual GAM deviance"
"heldout_qc_cv_mean",9.64081866304485,"lower",113,"percent","","sacurine","tiger","TIGER","SPLIT05","Sacurine","Held-out QC CV (%)"
"residual_run_order_gam_mean_deviance",0.0396612757587751,"lower",226,"proportion","","sacurine","tiger","TIGER","SPLIT05","Sacurine","Residual GAM deviance"
"heldout_qc_cv_mean",16.8413919523189,"lower",113,"percent","","sacurine","serrf","SERRF","SPLIT05","Sacurine","Held-out QC CV (%)"
"residual_run_order_gam_mean_deviance",0.0582640997977271,"lower",226,"proportion","","sacurine","serrf","SERRF","SPLIT05","Sacurine","Residual GAM deviance"
"heldout_qc_cv_mean",16.0000129650302,"lower",113,"percent","","sacurine","winn_auto_qc","WiNN auto (QC)","SPLIT05","Sacurine","Held-out QC CV (%)"
"residual_run_order_gam_mean_deviance",0.0436862569941602,"lower",226,"proportion","","sacurine","winn_auto_qc","WiNN auto (QC)","SPLIT05","Sacurine","Residual GAM deviance"
"heldout_qc_cv_mean",17.2945059899744,"lower",113,"percent","","sacurine","winn_auto_batch_qc","WiNN auto-batch (QC)","SPLIT05","Sacurine","Held-out QC CV (%)"
"residual_run_order_gam_mean_deviance",0.0396645303223579,"lower",226,"proportion","","sacurine","winn_auto_batch_qc","WiNN auto-batch (QC)","SPLIT05","Sacurine","Residual GAM deviance"
"heldout_qc_cv_mean",24.3788566814087,"lower",113,"percent","","sacurine","winn_fixed_no_qc","WiNN fixed default (no QC)","SPLIT05","Sacurine","Held-out QC CV (%)"
"residual_run_order_gam_mean_deviance",0.0520147926987853,"lower",226,"proportion","","sacurine","winn_fixed_no_qc","WiNN fixed default (no QC)","SPLIT05","Sacurine","Residual GAM deviance"
"heldout_qc_cv_mean",35.3776704553745,"lower",113,"percent","","sacurine","raw","Raw","SPLIT06","Sacurine","Held-out QC CV (%)"
"residual_run_order_gam_mean_deviance",0.0684058304178776,"lower",226,"proportion","","sacurine","raw","Raw","SPLIT06","Sacurine","Residual GAM deviance"
