"metric","value","direction","denominator","units","notes","dataset_key","method_id","method","seed_id"
"residual_run_order_gam_mean_deviance",0.0217660408831313,"lower",5000,"proportion","","simulation","C3_SELECTIVE_BATCH","+ selective batch","SIM09"
"residual_run_order_gam_sd_deviance",0.0354952259571096,"lower",5000,"proportion","","simulation","C3_SELECTIVE_BATCH","+ selective batch","SIM09"
"residual_ljung_box_proportion_significant",0.005,"lower",5000,"proportion","","simulation","C3_SELECTIVE_BATCH","+ selective batch","SIM09"
"batch_weighted_pc_r2_categorical",0.000893738844214305,"lower",450,"weighted R-squared","Batch is explicitly categorical.","simulation","C3_SELECTIVE_BATCH","+ selective batch","SIM09"
"retained_features",1000,"higher",1000,"features","","simulation","C3_SELECTIVE_BATCH","+ selective batch","SIM09"
"retained_samples",500,"higher",500,"samples","","simulation","C3_SELECTIVE_BATCH","+ selective batch","SIM09"
"runtime_sec",6.268,"lower",1,"seconds","","simulation","C3_SELECTIVE_BATCH","+ selective batch","SIM09"
"drift_profiles_corrected",1370,"descriptive",5000,"profiles","","simulation","C3_SELECTIVE_BATCH","+ selective batch","SIM09"
"drift_features_corrected",640,"descriptive",1000,"features","","simulation","C3_SELECTIVE_BATCH","+ selective batch","SIM09"
"batch_features_corrected",723,"descriptive",1000,"features","","simulation","C3_SELECTIVE_BATCH","+ selective batch","SIM09"
"truth_metabolite_profile_icc_mean",0.92307822951369,"higher",1000,"ICC(A,1)","","simulation","C3_SELECTIVE_BATCH","+ selective batch","SIM09"
"truth_sample_profile_pearson_mean",0.925861887084216,"higher",450,"correlation","","simulation","C3_SELECTIVE_BATCH","+ selective batch","SIM09"
"truth_log1p_rmse",0.0715358559031403,"lower",450000,"log1p intensity","","simulation","C3_SELECTIVE_BATCH","+ selective batch","SIM09"
"heldout_qc_cv_mean",8.92079821189521,"lower",1000,"percent","","simulation","C4_FULL_FIXED","+ PQN","SIM09"
"heldout_qc_cv_sd",6.36297917971756,"lower",1000,"percent","","simulation","C4_FULL_FIXED","+ PQN","SIM09"
"heldout_qc_cv_median",8.06330676685007,"lower",1000,"percent","","simulation","C4_FULL_FIXED","+ PQN","SIM09"
"residual_run_order_gam_mean_deviance",0.021732341523898,"lower",5000,"proportion","","simulation","C4_FULL_FIXED","+ PQN","SIM09"
"residual_run_order_gam_sd_deviance",0.0354527867222733,"lower",5000,"proportion","","simulation","C4_FULL_FIXED","+ PQN","SIM09"
"residual_ljung_box_proportion_significant",0.0044,"lower",5000,"proportion","","simulation","C4_FULL_FIXED","+ PQN","SIM09"
"batch_weighted_pc_r2_categorical",0.000902407349282164,"lower",450,"weighted R-squared","Batch is explicitly categorical.","simulation","C4_FULL_FIXED","+ PQN","SIM09"
"retained_features",1000,"higher",1000,"features","","simulation","C4_FULL_FIXED","+ PQN","SIM09"
"retained_samples",500,"higher",500,"samples","","simulation","C4_FULL_FIXED","+ PQN","SIM09"
"runtime_sec",6.779,"lower",1,"seconds","","simulation","C4_FULL_FIXED","+ PQN","SIM09"
"drift_profiles_corrected",1370,"descriptive",5000,"profiles","","simulation","C4_FULL_FIXED","+ PQN","SIM09"
"drift_features_corrected",640,"descriptive",1000,"features","","simulation","C4_FULL_FIXED","+ PQN","SIM09"
"batch_features_corrected",723,"descriptive",1000,"features","","simulation","C4_FULL_FIXED","+ PQN","SIM09"
"truth_metabolite_profile_icc_mean",0.922967580857371,"higher",1000,"ICC(A,1)","","simulation","C4_FULL_FIXED","+ PQN","SIM09"
"truth_sample_profile_pearson_mean",0.925861688218806,"higher",450,"correlation","","simulation","C4_FULL_FIXED","+ PQN","SIM09"
"truth_log1p_rmse",0.0715756350379746,"lower",450000,"log1p intensity","","simulation","C4_FULL_FIXED","+ PQN","SIM09"
"heldout_qc_cv_mean",8.92079821189521,"lower",1000,"percent","","simulation","G_SS","selective/selective","SIM09"
"heldout_qc_cv_sd",6.36297917971756,"lower",1000,"percent","","simulation","G_SS","selective/selective","SIM09"
"heldout_qc_cv_median",8.06330676685007,"lower",1000,"percent","","simulation","G_SS","selective/selective","SIM09"
"residual_run_order_gam_mean_deviance",0.021732341523898,"lower",5000,"proportion","","simulation","G_SS","selective/selective","SIM09"
"residual_run_order_gam_sd_deviance",0.0354527867222733,"lower",5000,"proportion","","simulation","G_SS","selective/selective","SIM09"
"residual_ljung_box_proportion_significant",0.0044,"lower",5000,"proportion","","simulation","G_SS","selective/selective","SIM09"
"batch_weighted_pc_r2_categorical",0.000902407349282164,"lower",450,"weighted R-squared","Batch is explicitly categorical.","simulation","G_SS","selective/selective","SIM09"
"retained_features",1000,"higher",1000,"features","","simulation","G_SS","selective/selective","SIM09"
"retained_samples",500,"higher",500,"samples","","simulation","G_SS","selective/selective","SIM09"
"runtime_sec",6.779,"lower",1,"seconds","","simulation","G_SS","selective/selective","SIM09"
"drift_profiles_corrected",1370,"descriptive",5000,"profiles","","simulation","G_SS","selective/selective","SIM09"
"drift_features_corrected",640,"descriptive",1000,"features","","simulation","G_SS","selective/selective","SIM09"
"batch_features_corrected",723,"descriptive",1000,"features","","simulation","G_SS","selective/selective","SIM09"
"truth_metabolite_profile_icc_mean",0.922967580857371,"higher",1000,"ICC(A,1)","","simulation","G_SS","selective/selective","SIM09"
"truth_sample_profile_pearson_mean",0.925861688218806,"higher",450,"correlation","","simulation","G_SS","selective/selective","SIM09"
"truth_log1p_rmse",0.0715756350379746,"lower",450000,"log1p intensity","","simulation","G_SS","selective/selective","SIM09"
"heldout_qc_cv_mean",11.2799233583049,"lower",1000,"percent","","simulation","G_AS","all/selective","SIM09"
"heldout_qc_cv_sd",5.04421314972238,"lower",1000,"percent","","simulation","G_AS","all/selective","SIM09"
"heldout_qc_cv_median",10.2657599803092,"lower",1000,"percent","","simulation","G_AS","all/selective","SIM09"
"residual_run_order_gam_mean_deviance",0.0007278034959982,"lower",5000,"proportion","","simulation","G_AS","all/selective","SIM09"
"residual_run_order_gam_sd_deviance",0.00125909660006437,"lower",5000,"proportion","","simulation","G_AS","all/selective","SIM09"
"residual_ljung_box_proportion_significant",0.008,"lower",5000,"proportion","","simulation","G_AS","all/selective","SIM09"
"batch_weighted_pc_r2_categorical",0.000684593759093656,"lower",450,"weighted R-squared","Batch is explicitly categorical.","simulation","G_AS","all/selective","SIM09"
"retained_features",1000,"higher",1000,"features","","simulation","G_AS","all/selective","SIM09"
"retained_samples",500,"higher",500,"samples","","simulation","G_AS","all/selective","SIM09"
"runtime_sec",14.143,"lower",1,"seconds","","simulation","G_AS","all/selective","SIM09"
"drift_profiles_corrected",5000,"descriptive",5000,"profiles","","simulation","G_AS","all/selective","SIM09"
"drift_features_corrected",1000,"descriptive",1000,"features","","simulation","G_AS","all/selective","SIM09"
"batch_features_corrected",724,"descriptive",1000,"features","","simulation","G_AS","all/selective","SIM09"
"truth_metabolite_profile_icc_mean",0.91106876834368,"higher",1000,"ICC(A,1)","","simulation","G_AS","all/selective","SIM09"
"truth_sample_profile_pearson_mean",0.914725201234201,"higher",450,"correlation","","simulation","G_AS","all/selective","SIM09"
"truth_log1p_rmse",0.0754607219567797,"lower",450000,"log1p intensity","","simulation","G_AS","all/selective","SIM09"
"heldout_qc_cv_mean",9.26402708730811,"lower",1000,"percent","","simulation","G_SA","selective/all","SIM09"
"heldout_qc_cv_sd",6.03890001600341,"lower",1000,"percent","","simulation","G_SA","selective/all","SIM09"
"heldout_qc_cv_median",8.1477775105282,"lower",1000,"percent","","simulation","G_SA","selective/all","SIM09"
"residual_run_order_gam_mean_deviance",0.0217317564322029,"lower",5000,"proportion","","simulation","G_SA","selective/all","SIM09"
"residual_run_order_gam_sd_deviance",0.0354548784048712,"lower",5000,"proportion","","simulation","G_SA","selective/all","SIM09"
"residual_ljung_box_proportion_significant",0.0048,"lower",5000,"proportion","","simulation","G_SA","selective/all","SIM09"
"batch_weighted_pc_r2_categorical",0.000133784862775986,"lower",450,"weighted R-squared","Batch is explicitly categorical.","simulation","G_SA","selective/all","SIM09"
"retained_features",1000,"higher",1000,"features","","simulation","G_SA","selective/all","SIM09"
"retained_samples",500,"higher",500,"samples","","simulation","G_SA","selective/all","SIM09"
"runtime_sec",6.361,"lower",1,"seconds","","simulation","G_SA","selective/all","SIM09"
"drift_profiles_corrected",1370,"descriptive",5000,"profiles","","simulation","G_SA","selective/all","SIM09"
"drift_features_corrected",640,"descriptive",1000,"features","","simulation","G_SA","selective/all","SIM09"
"batch_features_corrected",1000,"descriptive",1000,"features","","simulation","G_SA","selective/all","SIM09"
"truth_metabolite_profile_icc_mean",0.922145447819379,"higher",1000,"ICC(A,1)","","simulation","G_SA","selective/all","SIM09"
"truth_sample_profile_pearson_mean",0.925008051273754,"higher",450,"correlation","","simulation","G_SA","selective/all","SIM09"
"truth_log1p_rmse",0.071910684750944,"lower",450000,"log1p intensity","","simulation","G_SA","selective/all","SIM09"
"heldout_qc_cv_mean",11.3786945563868,"lower",1000,"percent","","simulation","G_AA","all/all","SIM09"
"heldout_qc_cv_sd",5.01956209766415,"lower",1000,"percent","","simulation","G_AA","all/all","SIM09"
"heldout_qc_cv_median",10.423769984464,"lower",1000,"percent","","simulation","G_AA","all/all","SIM09"
"residual_run_order_gam_mean_deviance",0.00072836711614094,"lower",5000,"proportion","","simulation","G_AA","all/all","SIM09"
"residual_run_order_gam_sd_deviance",0.00126199997523115,"lower",5000,"proportion","","simulation","G_AA","all/all","SIM09"
"residual_ljung_box_proportion_significant",0.008,"lower",5000,"proportion","","simulation","G_AA","all/all","SIM09"
"batch_weighted_pc_r2_categorical",0.00014369868753257,"lower",450,"weighted R-squared","Batch is explicitly categorical.","simulation","G_AA","all/all","SIM09"
"retained_features",1000,"higher",1000,"features","","simulation","G_AA","all/all","SIM09"
"retained_samples",500,"higher",500,"samples","","simulation","G_AA","all/all","SIM09"
"runtime_sec",14.561,"lower",1,"seconds","","simulation","G_AA","all/all","SIM09"
"drift_profiles_corrected",5000,"descriptive",5000,"profiles","","simulation","G_AA","all/all","SIM09"
"drift_features_corrected",1000,"descriptive",1000,"features","","simulation","G_AA","all/all","SIM09"
"batch_features_corrected",1000,"descriptive",1000,"features","","simulation","G_AA","all/all","SIM09"
"truth_metabolite_profile_icc_mean",0.910223873876087,"higher",1000,"ICC(A,1)","","simulation","G_AA","all/all","SIM09"
"truth_sample_profile_pearson_mean",0.913875114730822,"higher",450,"correlation","","simulation","G_AA","all/all","SIM09"
"truth_log1p_rmse",0.0757709499640049,"lower",450000,"log1p intensity","","simulation","G_AA","all/all","SIM09"
"heldout_qc_cv_mean",43.4947793580392,"lower",1000,"percent","","simulation","C0_RAW","Raw","SIM10"
"heldout_qc_cv_sd",31.0499954750703,"lower",1000,"percent","","simulation","C0_RAW","Raw","SIM10"
"heldout_qc_cv_median",41.9909299172558,"lower",1000,"percent","","simulation","C0_RAW","Raw","SIM10"
"residual_run_order_gam_mean_deviance",0.118892897268797,"lower",5000,"proportion","","simulation","C0_RAW","Raw","SIM10"
"residual_run_order_gam_sd_deviance",0.189815491293246,"lower",5000,"proportion","","simulation","C0_RAW","Raw","SIM10"
"residual_ljung_box_proportion_significant",0.2252,"lower",5000,"proportion","","simulation","C0_RAW","Raw","SIM10"
"batch_weighted_pc_r2_categorical",0.963536734849481,"lower",450,"weighted R-squared","Batch is explicitly categorical.","simulation","C0_RAW","Raw","SIM10"
"retained_features",1000,"higher",1000,"features","","simulation","C0_RAW","Raw","SIM10"
"retained_samples",500,"higher",500,"samples","","simulation","C0_RAW","Raw","SIM10"
"runtime_sec",0,"lower",1,"seconds","","simulation","C0_RAW","Raw","SIM10"
"drift_profiles_corrected",,"descriptive",5000,"profiles","","simulation","C0_RAW","Raw","SIM10"
"drift_features_corrected",,"descriptive",1000,"features","","simulation","C0_RAW","Raw","SIM10"
"batch_features_corrected",,"descriptive",1000,"features","","simulation","C0_RAW","Raw","SIM10"
"truth_metabolite_profile_icc_mean",0.599639701154964,"higher",1000,"ICC(A,1)","","simulation","C0_RAW","Raw","SIM10"
"truth_sample_profile_pearson_mean",0.518310901203034,"higher",450,"correlation","","simulation","C0_RAW","Raw","SIM10"
"truth_log1p_rmse",0.291738246535687,"lower",450000,"log1p intensity","","simulation","C0_RAW","Raw","SIM10"
"heldout_qc_cv_mean",40.5661852696298,"lower",1000,"percent","","simulation","C1_OUTLIER","Outlier","SIM10"
"heldout_qc_cv_sd",26.5130534890363,"lower",1000,"percent","","simulation","C1_OUTLIER","Outlier","SIM10"
"heldout_qc_cv_median",41.5362146191281,"lower",1000,"percent","","simulation","C1_OUTLIER","Outlier","SIM10"
"residual_run_order_gam_mean_deviance",0.119349406645187,"lower",5000,"proportion","","simulation","C1_OUTLIER","Outlier","SIM10"
"residual_run_order_gam_sd_deviance",0.191120349083533,"lower",5000,"proportion","","simulation","C1_OUTLIER","Outlier","SIM10"
"residual_ljung_box_proportion_significant",0.225,"lower",5000,"proportion","","simulation","C1_OUTLIER","Outlier","SIM10"
"batch_weighted_pc_r2_categorical",0.964594052592559,"lower",450,"weighted R-squared","Batch is explicitly categorical.","simulation","C1_OUTLIER","Outlier","SIM10"
"retained_features",1000,"higher",1000,"features","","simulation","C1_OUTLIER","Outlier","SIM10"
"retained_samples",500,"higher",500,"samples","","simulation","C1_OUTLIER","Outlier","SIM10"
"runtime_sec",0.234999999999999,"lower",1,"seconds","","simulation","C1_OUTLIER","Outlier","SIM10"
"drift_profiles_corrected",,"descriptive",5000,"profiles","","simulation","C1_OUTLIER","Outlier","SIM10"
"drift_features_corrected",,"descriptive",1000,"features","","simulation","C1_OUTLIER","Outlier","SIM10"
"batch_features_corrected",,"descriptive",1000,"features","","simulation","C1_OUTLIER","Outlier","SIM10"
"truth_metabolite_profile_icc_mean",0.6047324600938,"higher",1000,"ICC(A,1)","","simulation","C1_OUTLIER","Outlier","SIM10"
"truth_sample_profile_pearson_mean",0.54591670060372,"higher",450,"correlation","","simulation","C1_OUTLIER","Outlier","SIM10"
"truth_log1p_rmse",0.254747395473562,"lower",450000,"log1p intensity","","simulation","C1_OUTLIER","Outlier","SIM10"
"heldout_qc_cv_mean",36.9469152576732,"lower",1000,"percent","","simulation","C2_SELECTIVE_DRIFT","+ selective drift","SIM10"
"heldout_qc_cv_sd",27.3897616480973,"lower",1000,"percent","","simulation","C2_SELECTIVE_DRIFT","+ selective drift","SIM10"
"heldout_qc_cv_median",38.7872848219184,"lower",1000,"percent","","simulation","C2_SELECTIVE_DRIFT","+ selective drift","SIM10"
"residual_run_order_gam_mean_deviance",0.0211960416307798,"lower",5000,"proportion","","simulation","C2_SELECTIVE_DRIFT","+ selective drift","SIM10"
"residual_run_order_gam_sd_deviance",0.0338396483520835,"lower",5000,"proportion","","simulation","C2_SELECTIVE_DRIFT","+ selective drift","SIM10"
"residual_ljung_box_proportion_significant",0.0064,"lower",5000,"proportion","","simulation","C2_SELECTIVE_DRIFT","+ selective drift","SIM10"
"batch_weighted_pc_r2_categorical",0.987960688197278,"lower",450,"weighted R-squared","Batch is explicitly categorical.","simulation","C2_SELECTIVE_DRIFT","+ selective drift","SIM10"
"retained_features",1000,"higher",1000,"features","","simulation","C2_SELECTIVE_DRIFT","+ selective drift","SIM10"
"retained_samples",500,"higher",500,"samples","","simulation","C2_SELECTIVE_DRIFT","+ selective drift","SIM10"
"runtime_sec",4.816,"lower",1,"seconds","","simulation","C2_SELECTIVE_DRIFT","+ selective drift","SIM10"
"drift_profiles_corrected",1394,"descriptive",5000,"profiles","","simulation","C2_SELECTIVE_DRIFT","+ selective drift","SIM10"
"drift_features_corrected",629,"descriptive",1000,"features","","simulation","C2_SELECTIVE_DRIFT","+ selective drift","SIM10"
"batch_features_corrected",,"descriptive",1000,"features","","simulation","C2_SELECTIVE_DRIFT","+ selective drift","SIM10"
"truth_metabolite_profile_icc_mean",0.637484334266576,"higher",1000,"ICC(A,1)","","simulation","C2_SELECTIVE_DRIFT","+ selective drift","SIM10"
"truth_sample_profile_pearson_mean",0.555950138246546,"higher",450,"correlation","","simulation","C2_SELECTIVE_DRIFT","+ selective drift","SIM10"
"truth_log1p_rmse",0.244290612092231,"lower",450000,"log1p intensity","","simulation","C2_SELECTIVE_DRIFT","+ selective drift","SIM10"
"heldout_qc_cv_mean",8.59818697652455,"lower",1000,"percent","","simulation","C3_SELECTIVE_BATCH","+ selective batch","SIM10"
"heldout_qc_cv_sd",6.65742880018917,"lower",1000,"percent","","simulation","C3_SELECTIVE_BATCH","+ selective batch","SIM10"
"heldout_qc_cv_median",7.72828070707247,"lower",1000,"percent","","simulation","C3_SELECTIVE_BATCH","+ selective batch","SIM10"
"residual_run_order_gam_mean_deviance",0.0211960636130859,"lower",5000,"proportion","","simulation","C3_SELECTIVE_BATCH","+ selective batch","SIM10"
"residual_run_order_gam_sd_deviance",0.0338396443047807,"lower",5000,"proportion","","simulation","C3_SELECTIVE_BATCH","+ selective batch","SIM10"
"residual_ljung_box_proportion_significant",0.0064,"lower",5000,"proportion","","simulation","C3_SELECTIVE_BATCH","+ selective batch","SIM10"
"batch_weighted_pc_r2_categorical",0.000886927158418618,"lower",450,"weighted R-squared","Batch is explicitly categorical.","simulation","C3_SELECTIVE_BATCH","+ selective batch","SIM10"
"retained_features",1000,"higher",1000,"features","","simulation","C3_SELECTIVE_BATCH","+ selective batch","SIM10"
"retained_samples",500,"higher",500,"samples","","simulation","C3_SELECTIVE_BATCH","+ selective batch","SIM10"
"runtime_sec",6.23,"lower",1,"seconds","","simulation","C3_SELECTIVE_BATCH","+ selective batch","SIM10"
"drift_profiles_corrected",1394,"descriptive",5000,"profiles","","simulation","C3_SELECTIVE_BATCH","+ selective batch","SIM10"
"drift_features_corrected",629,"descriptive",1000,"features","","simulation","C3_SELECTIVE_BATCH","+ selective batch","SIM10"
"batch_features_corrected",676,"descriptive",1000,"features","","simulation","C3_SELECTIVE_BATCH","+ selective batch","SIM10"
"truth_metabolite_profile_icc_mean",0.921730424563037,"higher",1000,"ICC(A,1)","","simulation","C3_SELECTIVE_BATCH","+ selective batch","SIM10"
"truth_sample_profile_pearson_mean",0.923249742020061,"higher",450,"correlation","","simulation","C3_SELECTIVE_BATCH","+ selective batch","SIM10"
"truth_log1p_rmse",0.0728713842116241,"lower",450000,"log1p intensity","","simulation","C3_SELECTIVE_BATCH","+ selective batch","SIM10"
"heldout_qc_cv_mean",8.59818697652455,"lower",1000,"percent","","simulation","C4_FULL_FIXED","+ PQN","SIM10"
"heldout_qc_cv_sd",6.65742880018917,"lower",1000,"percent","","simulation","C4_FULL_FIXED","+ PQN","SIM10"
"heldout_qc_cv_median",7.72828070707247,"lower",1000,"percent","","simulation","C4_FULL_FIXED","+ PQN","SIM10"
"residual_run_order_gam_mean_deviance",0.0211804258097233,"lower",5000,"proportion","","simulation","C4_FULL_FIXED","+ PQN","SIM10"
"residual_run_order_gam_sd_deviance",0.0338345612588828,"lower",5000,"proportion","","simulation","C4_FULL_FIXED","+ PQN","SIM10"
"residual_ljung_box_proportion_significant",0.006,"lower",5000,"proportion","","simulation","C4_FULL_FIXED","+ PQN","SIM10"
"batch_weighted_pc_r2_categorical",0.000840388378239783,"lower",450,"weighted R-squared","Batch is explicitly categorical.","simulation","C4_FULL_FIXED","+ PQN","SIM10"
"retained_features",1000,"higher",1000,"features","","simulation","C4_FULL_FIXED","+ PQN","SIM10"
"retained_samples",500,"higher",500,"samples","","simulation","C4_FULL_FIXED","+ PQN","SIM10"
"runtime_sec",6.721,"lower",1,"seconds","","simulation","C4_FULL_FIXED","+ PQN","SIM10"
"drift_profiles_corrected",1394,"descriptive",5000,"profiles","","simulation","C4_FULL_FIXED","+ PQN","SIM10"
"drift_features_corrected",629,"descriptive",1000,"features","","simulation","C4_FULL_FIXED","+ PQN","SIM10"
"batch_features_corrected",676,"descriptive",1000,"features","","simulation","C4_FULL_FIXED","+ PQN","SIM10"
"truth_metabolite_profile_icc_mean",0.921576184032884,"higher",1000,"ICC(A,1)","","simulation","C4_FULL_FIXED","+ PQN","SIM10"
"truth_sample_profile_pearson_mean",0.923249576387873,"higher",450,"correlation","","simulation","C4_FULL_FIXED","+ PQN","SIM10"
"truth_log1p_rmse",0.0729406718379146,"lower",450000,"log1p intensity","","simulation","C4_FULL_FIXED","+ PQN","SIM10"
"heldout_qc_cv_mean",8.59818697652455,"lower",1000,"percent","","simulation","G_SS","selective/selective","SIM10"
"heldout_qc_cv_sd",6.65742880018917,"lower",1000,"percent","","simulation","G_SS","selective/selective","SIM10"
"heldout_qc_cv_median",7.72828070707247,"lower",1000,"percent","","simulation","G_SS","selective/selective","SIM10"
"residual_run_order_gam_mean_deviance",0.0211804258097233,"lower",5000,"proportion","","simulation","G_SS","selective/selective","SIM10"
"residual_run_order_gam_sd_deviance",0.0338345612588828,"lower",5000,"proportion","","simulation","G_SS","selective/selective","SIM10"
"residual_ljung_box_proportion_significant",0.006,"lower",5000,"proportion","","simulation","G_SS","selective/selective","SIM10"
"batch_weighted_pc_r2_categorical",0.000840388378239783,"lower",450,"weighted R-squared","Batch is explicitly categorical.","simulation","G_SS","selective/selective","SIM10"
"retained_features",1000,"higher",1000,"features","","simulation","G_SS","selective/selective","SIM10"
"retained_samples",500,"higher",500,"samples","","simulation","G_SS","selective/selective","SIM10"
"runtime_sec",6.721,"lower",1,"seconds","","simulation","G_SS","selective/selective","SIM10"
"drift_profiles_corrected",1394,"descriptive",5000,"profiles","","simulation","G_SS","selective/selective","SIM10"
"drift_features_corrected",629,"descriptive",1000,"features","","simulation","G_SS","selective/selective","SIM10"
"batch_features_corrected",676,"descriptive",1000,"features","","simulation","G_SS","selective/selective","SIM10"
"truth_metabolite_profile_icc_mean",0.921576184032884,"higher",1000,"ICC(A,1)","","simulation","G_SS","selective/selective","SIM10"
"truth_sample_profile_pearson_mean",0.923249576387873,"higher",450,"correlation","","simulation","G_SS","selective/selective","SIM10"
"truth_log1p_rmse",0.0729406718379146,"lower",450000,"log1p intensity","","simulation","G_SS","selective/selective","SIM10"
"heldout_qc_cv_mean",11.2489237104912,"lower",1000,"percent","","simulation","G_AS","all/selective","SIM10"
"heldout_qc_cv_sd",5.28422683178516,"lower",1000,"percent","","simulation","G_AS","all/selective","SIM10"
"heldout_qc_cv_median",10.2404816114373,"lower",1000,"percent","","simulation","G_AS","all/selective","SIM10"
"residual_run_order_gam_mean_deviance",0.000769485800291065,"lower",5000,"proportion","","simulation","G_AS","all/selective","SIM10"
"residual_run_order_gam_sd_deviance",0.00248241722927681,"lower",5000,"proportion","","simulation","G_AS","all/selective","SIM10"
"residual_ljung_box_proportion_significant",0.0152,"lower",5000,"proportion","","simulation","G_AS","all/selective","SIM10"
"batch_weighted_pc_r2_categorical",0.00107432849368408,"lower",450,"weighted R-squared","Batch is explicitly categorical.","simulation","G_AS","all/selective","SIM10"
"retained_features",1000,"higher",1000,"features","","simulation","G_AS","all/selective","SIM10"
"retained_samples",500,"higher",500,"samples","","simulation","G_AS","all/selective","SIM10"
"runtime_sec",13.933,"lower",1,"seconds","","simulation","G_AS","all/selective","SIM10"
"drift_profiles_corrected",5000,"descriptive",5000,"profiles","","simulation","G_AS","all/selective","SIM10"
"drift_features_corrected",1000,"descriptive",1000,"features","","simulation","G_AS","all/selective","SIM10"
"batch_features_corrected",678,"descriptive",1000,"features","","simulation","G_AS","all/selective","SIM10"
"truth_metabolite_profile_icc_mean",0.908781868853263,"higher",1000,"ICC(A,1)","","simulation","G_AS","all/selective","SIM10"
"truth_sample_profile_pearson_mean",0.911064422729557,"higher",450,"correlation","","simulation","G_AS","all/selective","SIM10"
"truth_log1p_rmse",0.0771175492127305,"lower",450000,"log1p intensity","","simulation","G_AS","all/selective","SIM10"
"heldout_qc_cv_mean",9.04232819084605,"lower",1000,"percent","","simulation","G_SA","selective/all","SIM10"
"heldout_qc_cv_sd",6.25345352448984,"lower",1000,"percent","","simulation","G_SA","selective/all","SIM10"
"heldout_qc_cv_median",7.829099643551,"lower",1000,"percent","","simulation","G_SA","selective/all","SIM10"
"residual_run_order_gam_mean_deviance",0.0211889801275324,"lower",5000,"proportion","","simulation","G_SA","selective/all","SIM10"
"residual_run_order_gam_sd_deviance",0.0338399863381217,"lower",5000,"proportion","","simulation","G_SA","selective/all","SIM10"
"residual_ljung_box_proportion_significant",0.006,"lower",5000,"proportion","","simulation","G_SA","selective/all","SIM10"
"batch_weighted_pc_r2_categorical",6.45397269178965e-05,"lower",450,"weighted R-squared","Batch is explicitly categorical.","simulation","G_SA","selective/all","SIM10"
"retained_features",1000,"higher",1000,"features","","simulation","G_SA","selective/all","SIM10"
"retained_samples",500,"higher",500,"samples","","simulation","G_SA","selective/all","SIM10"
"runtime_sec",6.333,"lower",1,"seconds","","simulation","G_SA","selective/all","SIM10"
"drift_profiles_corrected",1394,"descriptive",5000,"profiles","","simulation","G_SA","selective/all","SIM10"
"drift_features_corrected",629,"descriptive",1000,"features","","simulation","G_SA","selective/all","SIM10"
"batch_features_corrected",1000,"descriptive",1000,"features","","simulation","G_SA","selective/all","SIM10"
"truth_metabolite_profile_icc_mean",0.920524610930381,"higher",1000,"ICC(A,1)","","simulation","G_SA","selective/all","SIM10"
"truth_sample_profile_pearson_mean",0.922152861870565,"higher",450,"correlation","","simulation","G_SA","selective/all","SIM10"
"truth_log1p_rmse",0.073361523752962,"lower",450000,"log1p intensity","","simulation","G_SA","selective/all","SIM10"
"heldout_qc_cv_mean",11.3957767779238,"lower",1000,"percent","","simulation","G_AA","all/all","SIM10"
"heldout_qc_cv_sd",5.24028091858897,"lower",1000,"percent","","simulation","G_AA","all/all","SIM10"
"heldout_qc_cv_median",10.3402746048272,"lower",1000,"percent","","simulation","G_AA","all/all","SIM10"
"residual_run_order_gam_mean_deviance",0.000769566795781081,"lower",5000,"proportion","","simulation","G_AA","all/all","SIM10"
"residual_run_order_gam_sd_deviance",0.00248184897072822,"lower",5000,"proportion","","simulation","G_AA","all/all","SIM10"
"residual_ljung_box_proportion_significant",0.0152,"lower",5000,"proportion","","simulation","G_AA","all/all","SIM10"
"batch_weighted_pc_r2_categorical",4.67216985141852e-05,"lower",450,"weighted R-squared","Batch is explicitly categorical.","simulation","G_AA","all/all","SIM10"
"retained_features",1000,"higher",1000,"features","","simulation","G_AA","all/all","SIM10"
"retained_samples",500,"higher",500,"samples","","simulation","G_AA","all/all","SIM10"
"runtime_sec",14.358,"lower",1,"seconds","","simulation","G_AA","all/all","SIM10"
"drift_profiles_corrected",5000,"descriptive",5000,"profiles","","simulation","G_AA","all/all","SIM10"
"drift_features_corrected",1000,"descriptive",1000,"features","","simulation","G_AA","all/all","SIM10"
"batch_features_corrected",1000,"descriptive",1000,"features","","simulation","G_AA","all/all","SIM10"
"truth_metabolite_profile_icc_mean",0.907718001000013,"higher",1000,"ICC(A,1)","","simulation","G_AA","all/all","SIM10"
"truth_sample_profile_pearson_mean",0.909972983065193,"higher",450,"correlation","","simulation","G_AA","all/all","SIM10"
"truth_log1p_rmse",0.077496616814031,"lower",450000,"log1p intensity","","simulation","G_AA","all/all","SIM10"
