"metric","value","direction","denominator","units","notes","dataset_key","method_id","method","seed_id"
"batch_weighted_pc_r2_categorical",0.000739759376116102,"lower",450,"weighted R-squared","Batch is explicitly categorical.","simulation","winn_fixed_no_qc","WiNN fixed default (no QC)","SIM05"
"retained_features",1000,"higher",1000,"features","","simulation","winn_fixed_no_qc","WiNN fixed default (no QC)","SIM05"
"retained_samples",500,"higher",500,"samples","","simulation","winn_fixed_no_qc","WiNN fixed default (no QC)","SIM05"
"runtime_sec",7.437,"lower",1,"seconds","measured method execution in frozen release","simulation","winn_fixed_no_qc","WiNN fixed default (no QC)","SIM05"
"drift_profiles_corrected",1427,"descriptive",5000,"profiles","","simulation","winn_fixed_no_qc","WiNN fixed default (no QC)","SIM05"
"drift_features_corrected",638,"descriptive",1000,"features","","simulation","winn_fixed_no_qc","WiNN fixed default (no QC)","SIM05"
"batch_features_corrected",698,"descriptive",1000,"features","","simulation","winn_fixed_no_qc","WiNN fixed default (no QC)","SIM05"
"truth_metabolite_profile_icc_mean",0.921185897206306,"higher",1000,"ICC(A,1)","","simulation","winn_fixed_no_qc","WiNN fixed default (no QC)","SIM05"
"truth_sample_profile_pearson_mean",0.920629899455086,"higher",450,"correlation","","simulation","winn_fixed_no_qc","WiNN fixed default (no QC)","SIM05"
"truth_log1p_rmse",0.0733976076017738,"lower",450000,"log1p intensity","","simulation","winn_fixed_no_qc","WiNN fixed default (no QC)","SIM05"
"heldout_qc_cv_mean",45.4455913430314,"lower",1000,"percent","","simulation","raw","Raw","SIM06"
"heldout_qc_cv_sd",32.0025593716647,"lower",1000,"percent","","simulation","raw","Raw","SIM06"
"heldout_qc_cv_median",43.557189396155,"lower",1000,"percent","","simulation","raw","Raw","SIM06"
"residual_run_order_gam_mean_deviance",0.122435574911771,"lower",5000,"proportion","","simulation","raw","Raw","SIM06"
"residual_run_order_gam_sd_deviance",0.188862465679852,"lower",5000,"proportion","","simulation","raw","Raw","SIM06"
"residual_ljung_box_proportion_significant",0.2406,"lower",5000,"proportion","","simulation","raw","Raw","SIM06"
"batch_weighted_pc_r2_categorical",0.963598199950116,"lower",450,"weighted R-squared","Batch is explicitly categorical.","simulation","raw","Raw","SIM06"
"retained_features",1000,"higher",1000,"features","","simulation","raw","Raw","SIM06"
"retained_samples",500,"higher",500,"samples","","simulation","raw","Raw","SIM06"
"runtime_sec",0,"lower",1,"seconds","no correction","simulation","raw","Raw","SIM06"
"drift_profiles_corrected",,"descriptive",5000,"profiles","","simulation","raw","Raw","SIM06"
"drift_features_corrected",,"descriptive",1000,"features","","simulation","raw","Raw","SIM06"
"batch_features_corrected",,"descriptive",1000,"features","","simulation","raw","Raw","SIM06"
"truth_metabolite_profile_icc_mean",0.58757778276978,"higher",1000,"ICC(A,1)","","simulation","raw","Raw","SIM06"
"truth_sample_profile_pearson_mean",0.514902405541303,"higher",450,"correlation","","simulation","raw","Raw","SIM06"
"truth_log1p_rmse",0.295443790010821,"lower",450000,"log1p intensity","","simulation","raw","Raw","SIM06"
"heldout_qc_cv_mean",12.8952172294557,"lower",1000,"percent","","simulation","combat","ComBat","SIM06"
"heldout_qc_cv_sd",10.0750287900451,"lower",1000,"percent","","simulation","combat","ComBat","SIM06"
"heldout_qc_cv_median",10.7086979780307,"lower",1000,"percent","","simulation","combat","ComBat","SIM06"
"residual_run_order_gam_mean_deviance",0.122435403277821,"lower",5000,"proportion","","simulation","combat","ComBat","SIM06"
"residual_run_order_gam_sd_deviance",0.188862574714099,"lower",5000,"proportion","","simulation","combat","ComBat","SIM06"
"residual_ljung_box_proportion_significant",0.2406,"lower",5000,"proportion","","simulation","combat","ComBat","SIM06"
"batch_weighted_pc_r2_categorical",6.1496482718574e-05,"lower",450,"weighted R-squared","Batch is explicitly categorical.","simulation","combat","ComBat","SIM06"
"retained_features",1000,"higher",1000,"features","","simulation","combat","ComBat","SIM06"
"retained_samples",500,"higher",500,"samples","","simulation","combat","ComBat","SIM06"
"runtime_sec",,"lower",1,"seconds","not remeasured; cache retrieval time excluded","simulation","combat","ComBat","SIM06"
"drift_profiles_corrected",,"descriptive",5000,"profiles","","simulation","combat","ComBat","SIM06"
"drift_features_corrected",,"descriptive",1000,"features","","simulation","combat","ComBat","SIM06"
"batch_features_corrected",,"descriptive",1000,"features","","simulation","combat","ComBat","SIM06"
"truth_metabolite_profile_icc_mean",0.880668905070386,"higher",1000,"ICC(A,1)","","simulation","combat","ComBat","SIM06"
"truth_sample_profile_pearson_mean",0.882324939337378,"higher",450,"correlation","","simulation","combat","ComBat","SIM06"
"truth_log1p_rmse",0.102261037577514,"lower",450000,"log1p intensity","","simulation","combat","ComBat","SIM06"
"heldout_qc_cv_mean",10.8726259102405,"lower",1000,"percent","","simulation","qc_rlsc","QC-RLSC","SIM06"
"heldout_qc_cv_sd",8.20433118672179,"lower",1000,"percent","","simulation","qc_rlsc","QC-RLSC","SIM06"
"heldout_qc_cv_median",8.70630184047774,"lower",1000,"percent","","simulation","qc_rlsc","QC-RLSC","SIM06"
"residual_run_order_gam_mean_deviance",0.0520776804248783,"lower",5000,"proportion","","simulation","qc_rlsc","QC-RLSC","SIM06"
"residual_run_order_gam_sd_deviance",0.0899688441356178,"lower",5000,"proportion","","simulation","qc_rlsc","QC-RLSC","SIM06"
"residual_ljung_box_proportion_significant",0.0632,"lower",5000,"proportion","","simulation","qc_rlsc","QC-RLSC","SIM06"
"batch_weighted_pc_r2_categorical",0.000148464056438104,"lower",450,"weighted R-squared","Batch is explicitly categorical.","simulation","qc_rlsc","QC-RLSC","SIM06"
"retained_features",1000,"higher",1000,"features","","simulation","qc_rlsc","QC-RLSC","SIM06"
"retained_samples",500,"higher",500,"samples","","simulation","qc_rlsc","QC-RLSC","SIM06"
"runtime_sec",,"lower",1,"seconds","not remeasured; cache retrieval time excluded","simulation","qc_rlsc","QC-RLSC","SIM06"
"drift_profiles_corrected",,"descriptive",5000,"profiles","","simulation","qc_rlsc","QC-RLSC","SIM06"
"drift_features_corrected",,"descriptive",1000,"features","","simulation","qc_rlsc","QC-RLSC","SIM06"
"batch_features_corrected",,"descriptive",1000,"features","","simulation","qc_rlsc","QC-RLSC","SIM06"
"truth_metabolite_profile_icc_mean",0.904378345355295,"higher",1000,"ICC(A,1)","","simulation","qc_rlsc","QC-RLSC","SIM06"
"truth_sample_profile_pearson_mean",0.905236339522557,"higher",450,"correlation","","simulation","qc_rlsc","QC-RLSC","SIM06"
"truth_log1p_rmse",0.0899877288122817,"lower",450000,"log1p intensity","","simulation","qc_rlsc","QC-RLSC","SIM06"
"heldout_qc_cv_mean",13.2096444309348,"lower",1000,"percent","","simulation","qc_rfsc","QC-RFSC","SIM06"
"heldout_qc_cv_sd",8.89517432800423,"lower",1000,"percent","","simulation","qc_rfsc","QC-RFSC","SIM06"
"heldout_qc_cv_median",12.4931773084152,"lower",1000,"percent","","simulation","qc_rfsc","QC-RFSC","SIM06"
"residual_run_order_gam_mean_deviance",0.13208767932442,"lower",5000,"proportion","","simulation","qc_rfsc","QC-RFSC","SIM06"
"residual_run_order_gam_sd_deviance",0.155681868412352,"lower",5000,"proportion","","simulation","qc_rfsc","QC-RFSC","SIM06"
"residual_ljung_box_proportion_significant",0.2184,"lower",5000,"proportion","","simulation","qc_rfsc","QC-RFSC","SIM06"
"batch_weighted_pc_r2_categorical",0.152345252240769,"lower",450,"weighted R-squared","Batch is explicitly categorical.","simulation","qc_rfsc","QC-RFSC","SIM06"
"retained_features",1000,"higher",1000,"features","","simulation","qc_rfsc","QC-RFSC","SIM06"
"retained_samples",500,"higher",500,"samples","","simulation","qc_rfsc","QC-RFSC","SIM06"
"runtime_sec",,"lower",1,"seconds","not remeasured; cache retrieval time excluded","simulation","qc_rfsc","QC-RFSC","SIM06"
"drift_profiles_corrected",,"descriptive",5000,"profiles","","simulation","qc_rfsc","QC-RFSC","SIM06"
"drift_features_corrected",,"descriptive",1000,"features","","simulation","qc_rfsc","QC-RFSC","SIM06"
"batch_features_corrected",,"descriptive",1000,"features","","simulation","qc_rfsc","QC-RFSC","SIM06"
"truth_metabolite_profile_icc_mean",0.689351034717308,"higher",1000,"ICC(A,1)","","simulation","qc_rfsc","QC-RFSC","SIM06"
"truth_sample_profile_pearson_mean",0.674771068934823,"higher",450,"correlation","","simulation","qc_rfsc","QC-RFSC","SIM06"
"truth_log1p_rmse",0.198064310607219,"lower",450000,"log1p intensity","","simulation","qc_rfsc","QC-RFSC","SIM06"
"heldout_qc_cv_mean",9.12950458948082,"lower",1000,"percent","","simulation","tiger","TIGER","SIM06"
"heldout_qc_cv_sd",9.44602200151534,"lower",1000,"percent","","simulation","tiger","TIGER","SIM06"
"heldout_qc_cv_median",7.40770697377514,"lower",1000,"percent","","simulation","tiger","TIGER","SIM06"
"residual_run_order_gam_mean_deviance",0.0813616544518397,"lower",5000,"proportion","","simulation","tiger","TIGER","SIM06"
"residual_run_order_gam_sd_deviance",0.122927594182319,"lower",5000,"proportion","","simulation","tiger","TIGER","SIM06"
"residual_ljung_box_proportion_significant",0.1584,"lower",5000,"proportion","","simulation","tiger","TIGER","SIM06"
"batch_weighted_pc_r2_categorical",0.0556315294552679,"lower",450,"weighted R-squared","Batch is explicitly categorical.","simulation","tiger","TIGER","SIM06"
"retained_features",1000,"higher",1000,"features","","simulation","tiger","TIGER","SIM06"
"retained_samples",500,"higher",500,"samples","","simulation","tiger","TIGER","SIM06"
"runtime_sec",1726.931,"lower",1,"seconds","measured method execution in frozen release","simulation","tiger","TIGER","SIM06"
"drift_profiles_corrected",,"descriptive",5000,"profiles","","simulation","tiger","TIGER","SIM06"
"drift_features_corrected",,"descriptive",1000,"features","","simulation","tiger","TIGER","SIM06"
"batch_features_corrected",,"descriptive",1000,"features","","simulation","tiger","TIGER","SIM06"
"truth_metabolite_profile_icc_mean",0.870567009116608,"higher",1000,"ICC(A,1)","","simulation","tiger","TIGER","SIM06"
"truth_sample_profile_pearson_mean",0.835092959168192,"higher",450,"correlation","","simulation","tiger","TIGER","SIM06"
"truth_log1p_rmse",0.120731799348592,"lower",450000,"log1p intensity","","simulation","tiger","TIGER","SIM06"
"heldout_qc_cv_mean",12.8488710941019,"lower",1000,"percent","","simulation","serrf","SERRF","SIM06"
"heldout_qc_cv_sd",9.97856453188782,"lower",1000,"percent","","simulation","serrf","SERRF","SIM06"
"heldout_qc_cv_median",9.93059007506864,"lower",1000,"percent","","simulation","serrf","SERRF","SIM06"
"residual_run_order_gam_mean_deviance",0.0956868256521402,"lower",5000,"proportion","","simulation","serrf","SERRF","SIM06"
"residual_run_order_gam_sd_deviance",0.151180743150319,"lower",5000,"proportion","","simulation","serrf","SERRF","SIM06"
"residual_ljung_box_proportion_significant",0.1874,"lower",5000,"proportion","","simulation","serrf","SERRF","SIM06"
"batch_weighted_pc_r2_categorical",0.0016272780666388,"lower",450,"weighted R-squared","Batch is explicitly categorical.","simulation","serrf","SERRF","SIM06"
"retained_features",1000,"higher",1000,"features","","simulation","serrf","SERRF","SIM06"
"retained_samples",500,"higher",500,"samples","","simulation","serrf","SERRF","SIM06"
"runtime_sec",,"lower",1,"seconds","not remeasured; cache retrieval time excluded","simulation","serrf","SERRF","SIM06"
"drift_profiles_corrected",,"descriptive",5000,"profiles","","simulation","serrf","SERRF","SIM06"
"drift_features_corrected",,"descriptive",1000,"features","","simulation","serrf","SERRF","SIM06"
"batch_features_corrected",,"descriptive",1000,"features","","simulation","serrf","SERRF","SIM06"
"truth_metabolite_profile_icc_mean",0.888353359988811,"higher",1000,"ICC(A,1)","","simulation","serrf","SERRF","SIM06"
"truth_sample_profile_pearson_mean",0.874974367074674,"higher",450,"correlation","","simulation","serrf","SERRF","SIM06"
"truth_log1p_rmse",0.0967878235868101,"lower",450000,"log1p intensity","","simulation","serrf","SERRF","SIM06"
"heldout_qc_cv_mean",8.61620851250192,"lower",1000,"percent","","simulation","winn_auto_qc","WiNN auto (QC)","SIM06"
"heldout_qc_cv_sd",6.21831220608042,"lower",1000,"percent","","simulation","winn_auto_qc","WiNN auto (QC)","SIM06"
"heldout_qc_cv_median",7.83156161293093,"lower",1000,"percent","","simulation","winn_auto_qc","WiNN auto (QC)","SIM06"
"residual_run_order_gam_mean_deviance",0.0215438905538847,"lower",5000,"proportion","","simulation","winn_auto_qc","WiNN auto (QC)","SIM06"
"residual_run_order_gam_sd_deviance",0.0347719255939188,"lower",5000,"proportion","","simulation","winn_auto_qc","WiNN auto (QC)","SIM06"
"residual_ljung_box_proportion_significant",0.0066,"lower",5000,"proportion","","simulation","winn_auto_qc","WiNN auto (QC)","SIM06"
"batch_weighted_pc_r2_categorical",0.000792824502032142,"lower",450,"weighted R-squared","Batch is explicitly categorical.","simulation","winn_auto_qc","WiNN auto (QC)","SIM06"
"retained_features",1000,"higher",1000,"features","","simulation","winn_auto_qc","WiNN auto (QC)","SIM06"
"retained_samples",500,"higher",500,"samples","","simulation","winn_auto_qc","WiNN auto (QC)","SIM06"
"runtime_sec",18.448,"lower",1,"seconds","measured method execution in frozen release","simulation","winn_auto_qc","WiNN auto (QC)","SIM06"
"drift_profiles_corrected",1387,"descriptive",5000,"profiles","","simulation","winn_auto_qc","WiNN auto (QC)","SIM06"
"drift_features_corrected",655,"descriptive",1000,"features","","simulation","winn_auto_qc","WiNN auto (QC)","SIM06"
"batch_features_corrected",689,"descriptive",1000,"features","","simulation","winn_auto_qc","WiNN auto (QC)","SIM06"
"truth_metabolite_profile_icc_mean",0.92112518666074,"higher",1000,"ICC(A,1)","","simulation","winn_auto_qc","WiNN auto (QC)","SIM06"
"truth_sample_profile_pearson_mean",0.924906539158782,"higher",450,"correlation","","simulation","winn_auto_qc","WiNN auto (QC)","SIM06"
"truth_log1p_rmse",0.0716271596510863,"lower",450000,"log1p intensity","","simulation","winn_auto_qc","WiNN auto (QC)","SIM06"
"heldout_qc_cv_mean",18.4475738781864,"lower",1000,"percent","","simulation","winn_auto_batch_qc","WiNN auto-batch (QC)","SIM06"
"heldout_qc_cv_sd",10.9268376189252,"lower",1000,"percent","","simulation","winn_auto_batch_qc","WiNN auto-batch (QC)","SIM06"
"heldout_qc_cv_median",18.1703163418628,"lower",1000,"percent","","simulation","winn_auto_batch_qc","WiNN auto-batch (QC)","SIM06"
"residual_run_order_gam_mean_deviance",0.144731443345892,"lower",5000,"proportion","","simulation","winn_auto_batch_qc","WiNN auto-batch (QC)","SIM06"
"residual_run_order_gam_sd_deviance",0.190695802021327,"lower",5000,"proportion","","simulation","winn_auto_batch_qc","WiNN auto-batch (QC)","SIM06"
"residual_ljung_box_proportion_significant",0.2744,"lower",5000,"proportion","","simulation","winn_auto_batch_qc","WiNN auto-batch (QC)","SIM06"
"batch_weighted_pc_r2_categorical",0.302506088513641,"lower",450,"weighted R-squared","Batch is explicitly categorical.","simulation","winn_auto_batch_qc","WiNN auto-batch (QC)","SIM06"
"retained_features",1000,"higher",1000,"features","","simulation","winn_auto_batch_qc","WiNN auto-batch (QC)","SIM06"
"retained_samples",500,"higher",500,"samples","","simulation","winn_auto_batch_qc","WiNN auto-batch (QC)","SIM06"
"runtime_sec",18.291,"lower",1,"seconds","measured method execution in frozen release","simulation","winn_auto_batch_qc","WiNN auto-batch (QC)","SIM06"
"drift_profiles_corrected",1153,"descriptive",5000,"profiles","","simulation","winn_auto_batch_qc","WiNN auto-batch (QC)","SIM06"
"drift_features_corrected",898,"descriptive",1000,"features","","simulation","winn_auto_batch_qc","WiNN auto-batch (QC)","SIM06"
"batch_features_corrected",636,"descriptive",1000,"features","","simulation","winn_auto_batch_qc","WiNN auto-batch (QC)","SIM06"
"truth_metabolite_profile_icc_mean",0.843635907342313,"higher",1000,"ICC(A,1)","","simulation","winn_auto_batch_qc","WiNN auto-batch (QC)","SIM06"
"truth_sample_profile_pearson_mean",0.853341027048573,"higher",450,"correlation","","simulation","winn_auto_batch_qc","WiNN auto-batch (QC)","SIM06"
"truth_log1p_rmse",0.109209822607132,"lower",450000,"log1p intensity","","simulation","winn_auto_batch_qc","WiNN auto-batch (QC)","SIM06"
"heldout_qc_cv_mean",8.61903085584063,"lower",1000,"percent","","simulation","winn_fixed_no_qc","WiNN fixed default (no QC)","SIM06"
"heldout_qc_cv_sd",6.21678563226836,"lower",1000,"percent","","simulation","winn_fixed_no_qc","WiNN fixed default (no QC)","SIM06"
"heldout_qc_cv_median",7.82615094732433,"lower",1000,"percent","","simulation","winn_fixed_no_qc","WiNN fixed default (no QC)","SIM06"
"residual_run_order_gam_mean_deviance",0.0215326561677557,"lower",5000,"proportion","","simulation","winn_fixed_no_qc","WiNN fixed default (no QC)","SIM06"
"residual_run_order_gam_sd_deviance",0.0348073112670957,"lower",5000,"proportion","","simulation","winn_fixed_no_qc","WiNN fixed default (no QC)","SIM06"
"residual_ljung_box_proportion_significant",0.0068,"lower",5000,"proportion","","simulation","winn_fixed_no_qc","WiNN fixed default (no QC)","SIM06"
"batch_weighted_pc_r2_categorical",0.000822589818943679,"lower",450,"weighted R-squared","Batch is explicitly categorical.","simulation","winn_fixed_no_qc","WiNN fixed default (no QC)","SIM06"
"retained_features",1000,"higher",1000,"features","","simulation","winn_fixed_no_qc","WiNN fixed default (no QC)","SIM06"
"retained_samples",500,"higher",500,"samples","","simulation","winn_fixed_no_qc","WiNN fixed default (no QC)","SIM06"
"runtime_sec",7.502,"lower",1,"seconds","measured method execution in frozen release","simulation","winn_fixed_no_qc","WiNN fixed default (no QC)","SIM06"
"drift_profiles_corrected",1387,"descriptive",5000,"profiles","","simulation","winn_fixed_no_qc","WiNN fixed default (no QC)","SIM06"
"drift_features_corrected",655,"descriptive",1000,"features","","simulation","winn_fixed_no_qc","WiNN fixed default (no QC)","SIM06"
"batch_features_corrected",695,"descriptive",1000,"features","","simulation","winn_fixed_no_qc","WiNN fixed default (no QC)","SIM06"
"truth_metabolite_profile_icc_mean",0.920949468357364,"higher",1000,"ICC(A,1)","","simulation","winn_fixed_no_qc","WiNN fixed default (no QC)","SIM06"
"truth_sample_profile_pearson_mean",0.924847149755594,"higher",450,"correlation","","simulation","winn_fixed_no_qc","WiNN fixed default (no QC)","SIM06"
"truth_log1p_rmse",0.0717165867720228,"lower",450000,"log1p intensity","","simulation","winn_fixed_no_qc","WiNN fixed default (no QC)","SIM06"
"heldout_qc_cv_mean",43.3237040927998,"lower",1000,"percent","","simulation","raw","Raw","SIM07"
"heldout_qc_cv_sd",31.5697347481255,"lower",1000,"percent","","simulation","raw","Raw","SIM07"
"heldout_qc_cv_median",41.2345903690775,"lower",1000,"percent","","simulation","raw","Raw","SIM07"
"residual_run_order_gam_mean_deviance",0.12753075161751,"lower",5000,"proportion","","simulation","raw","Raw","SIM07"
"residual_run_order_gam_sd_deviance",0.193045644124259,"lower",5000,"proportion","","simulation","raw","Raw","SIM07"
"residual_ljung_box_proportion_significant",0.2558,"lower",5000,"proportion","","simulation","raw","Raw","SIM07"
"batch_weighted_pc_r2_categorical",0.963286281377159,"lower",450,"weighted R-squared","Batch is explicitly categorical.","simulation","raw","Raw","SIM07"
"retained_features",1000,"higher",1000,"features","","simulation","raw","Raw","SIM07"
"retained_samples",500,"higher",500,"samples","","simulation","raw","Raw","SIM07"
"runtime_sec",0,"lower",1,"seconds","no correction","simulation","raw","Raw","SIM07"
"drift_profiles_corrected",,"descriptive",5000,"profiles","","simulation","raw","Raw","SIM07"
"drift_features_corrected",,"descriptive",1000,"features","","simulation","raw","Raw","SIM07"
"batch_features_corrected",,"descriptive",1000,"features","","simulation","raw","Raw","SIM07"
"truth_metabolite_profile_icc_mean",0.594809903197333,"higher",1000,"ICC(A,1)","","simulation","raw","Raw","SIM07"
"truth_sample_profile_pearson_mean",0.525550602568528,"higher",450,"correlation","","simulation","raw","Raw","SIM07"
"truth_log1p_rmse",0.290083897729829,"lower",450000,"log1p intensity","","simulation","raw","Raw","SIM07"
"heldout_qc_cv_mean",11.7840832213615,"lower",1000,"percent","","simulation","combat","ComBat","SIM07"
"heldout_qc_cv_sd",9.24470158864761,"lower",1000,"percent","","simulation","combat","ComBat","SIM07"
"heldout_qc_cv_median",9.65155002587295,"lower",1000,"percent","","simulation","combat","ComBat","SIM07"
"residual_run_order_gam_mean_deviance",0.12753052657011,"lower",5000,"proportion","","simulation","combat","ComBat","SIM07"
"residual_run_order_gam_sd_deviance",0.193045773678268,"lower",5000,"proportion","","simulation","combat","ComBat","SIM07"
"residual_ljung_box_proportion_significant",0.2558,"lower",5000,"proportion","","simulation","combat","ComBat","SIM07"
"batch_weighted_pc_r2_categorical",9.22906124156833e-05,"lower",450,"weighted R-squared","Batch is explicitly categorical.","simulation","combat","ComBat","SIM07"
"retained_features",1000,"higher",1000,"features","","simulation","combat","ComBat","SIM07"
"retained_samples",500,"higher",500,"samples","","simulation","combat","ComBat","SIM07"
"runtime_sec",,"lower",1,"seconds","not remeasured; cache retrieval time excluded","simulation","combat","ComBat","SIM07"
"drift_profiles_corrected",,"descriptive",5000,"profiles","","simulation","combat","ComBat","SIM07"
"drift_features_corrected",,"descriptive",1000,"features","","simulation","combat","ComBat","SIM07"
"batch_features_corrected",,"descriptive",1000,"features","","simulation","combat","ComBat","SIM07"
"truth_metabolite_profile_icc_mean",0.879095622469906,"higher",1000,"ICC(A,1)","","simulation","combat","ComBat","SIM07"
"truth_sample_profile_pearson_mean",0.880227717225042,"higher",450,"correlation","","simulation","combat","ComBat","SIM07"
"truth_log1p_rmse",0.103139304764973,"lower",450000,"log1p intensity","","simulation","combat","ComBat","SIM07"
"heldout_qc_cv_mean",11.2190861584307,"lower",1000,"percent","","simulation","qc_rlsc","QC-RLSC","SIM07"
"heldout_qc_cv_sd",8.73533270638576,"lower",1000,"percent","","simulation","qc_rlsc","QC-RLSC","SIM07"
"heldout_qc_cv_median",8.9693683070747,"lower",1000,"percent","","simulation","qc_rlsc","QC-RLSC","SIM07"
"residual_run_order_gam_mean_deviance",0.0501568697699568,"lower",5000,"proportion","","simulation","qc_rlsc","QC-RLSC","SIM07"
"residual_run_order_gam_sd_deviance",0.0826121241738686,"lower",5000,"proportion","","simulation","qc_rlsc","QC-RLSC","SIM07"
"residual_ljung_box_proportion_significant",0.0604,"lower",5000,"proportion","","simulation","qc_rlsc","QC-RLSC","SIM07"
"batch_weighted_pc_r2_categorical",0.000111108250799471,"lower",450,"weighted R-squared","Batch is explicitly categorical.","simulation","qc_rlsc","QC-RLSC","SIM07"
"retained_features",1000,"higher",1000,"features","","simulation","qc_rlsc","QC-RLSC","SIM07"
"retained_samples",500,"higher",500,"samples","","simulation","qc_rlsc","QC-RLSC","SIM07"
"runtime_sec",,"lower",1,"seconds","not remeasured; cache retrieval time excluded","simulation","qc_rlsc","QC-RLSC","SIM07"
"drift_profiles_corrected",,"descriptive",5000,"profiles","","simulation","qc_rlsc","QC-RLSC","SIM07"
"drift_features_corrected",,"descriptive",1000,"features","","simulation","qc_rlsc","QC-RLSC","SIM07"
"batch_features_corrected",,"descriptive",1000,"features","","simulation","qc_rlsc","QC-RLSC","SIM07"
"truth_metabolite_profile_icc_mean",0.909181014014572,"higher",1000,"ICC(A,1)","","simulation","qc_rlsc","QC-RLSC","SIM07"
"truth_sample_profile_pearson_mean",0.908689376087198,"higher",450,"correlation","","simulation","qc_rlsc","QC-RLSC","SIM07"
"truth_log1p_rmse",0.0876127231721568,"lower",450000,"log1p intensity","","simulation","qc_rlsc","QC-RLSC","SIM07"
"heldout_qc_cv_mean",17.6021780056693,"lower",1000,"percent","","simulation","qc_rfsc","QC-RFSC","SIM07"
"heldout_qc_cv_sd",15.2694089965348,"lower",1000,"percent","","simulation","qc_rfsc","QC-RFSC","SIM07"
"heldout_qc_cv_median",15.9382165344268,"lower",1000,"percent","","simulation","qc_rfsc","QC-RFSC","SIM07"
"residual_run_order_gam_mean_deviance",0.10484306001721,"lower",5000,"proportion","","simulation","qc_rfsc","QC-RFSC","SIM07"
"residual_run_order_gam_sd_deviance",0.128332254461884,"lower",5000,"proportion","","simulation","qc_rfsc","QC-RFSC","SIM07"
"residual_ljung_box_proportion_significant",0.1496,"lower",5000,"proportion","","simulation","qc_rfsc","QC-RFSC","SIM07"
"batch_weighted_pc_r2_categorical",0.13347840482396,"lower",450,"weighted R-squared","Batch is explicitly categorical.","simulation","qc_rfsc","QC-RFSC","SIM07"
"retained_features",1000,"higher",1000,"features","","simulation","qc_rfsc","QC-RFSC","SIM07"
"retained_samples",500,"higher",500,"samples","","simulation","qc_rfsc","QC-RFSC","SIM07"
"runtime_sec",,"lower",1,"seconds","not remeasured; cache retrieval time excluded","simulation","qc_rfsc","QC-RFSC","SIM07"
"drift_profiles_corrected",,"descriptive",5000,"profiles","","simulation","qc_rfsc","QC-RFSC","SIM07"
"drift_features_corrected",,"descriptive",1000,"features","","simulation","qc_rfsc","QC-RFSC","SIM07"
"batch_features_corrected",,"descriptive",1000,"features","","simulation","qc_rfsc","QC-RFSC","SIM07"
"truth_metabolite_profile_icc_mean",0.703716953755978,"higher",1000,"ICC(A,1)","","simulation","qc_rfsc","QC-RFSC","SIM07"
"truth_sample_profile_pearson_mean",0.658360622710135,"higher",450,"correlation","","simulation","qc_rfsc","QC-RFSC","SIM07"
"truth_log1p_rmse",0.202531914416231,"lower",450000,"log1p intensity","","simulation","qc_rfsc","QC-RFSC","SIM07"
"heldout_qc_cv_mean",9.49457510683067,"lower",1000,"percent","","simulation","tiger","TIGER","SIM07"
"heldout_qc_cv_sd",10.0172088671636,"lower",1000,"percent","","simulation","tiger","TIGER","SIM07"
"heldout_qc_cv_median",7.7791616152243,"lower",1000,"percent","","simulation","tiger","TIGER","SIM07"
"residual_run_order_gam_mean_deviance",0.0834912544078682,"lower",5000,"proportion","","simulation","tiger","TIGER","SIM07"
"residual_run_order_gam_sd_deviance",0.125142551422985,"lower",5000,"proportion","","simulation","tiger","TIGER","SIM07"
"residual_ljung_box_proportion_significant",0.1672,"lower",5000,"proportion","","simulation","tiger","TIGER","SIM07"
"batch_weighted_pc_r2_categorical",0.0574833236929965,"lower",450,"weighted R-squared","Batch is explicitly categorical.","simulation","tiger","TIGER","SIM07"
"retained_features",1000,"higher",1000,"features","","simulation","tiger","TIGER","SIM07"
"retained_samples",500,"higher",500,"samples","","simulation","tiger","TIGER","SIM07"
"runtime_sec",1938.948,"lower",1,"seconds","measured method execution in frozen release","simulation","tiger","TIGER","SIM07"
"drift_profiles_corrected",,"descriptive",5000,"profiles","","simulation","tiger","TIGER","SIM07"
"drift_features_corrected",,"descriptive",1000,"features","","simulation","tiger","TIGER","SIM07"
"batch_features_corrected",,"descriptive",1000,"features","","simulation","tiger","TIGER","SIM07"
"truth_metabolite_profile_icc_mean",0.873146281000175,"higher",1000,"ICC(A,1)","","simulation","tiger","TIGER","SIM07"
"truth_sample_profile_pearson_mean",0.856232801739753,"higher",450,"correlation","","simulation","tiger","TIGER","SIM07"
"truth_log1p_rmse",0.11103200958276,"lower",450000,"log1p intensity","","simulation","tiger","TIGER","SIM07"
"heldout_qc_cv_mean",12.1704309539012,"lower",1000,"percent","","simulation","serrf","SERRF","SIM07"
"heldout_qc_cv_sd",9.71421806142607,"lower",1000,"percent","","simulation","serrf","SERRF","SIM07"
"heldout_qc_cv_median",9.80094971916746,"lower",1000,"percent","","simulation","serrf","SERRF","SIM07"
"residual_run_order_gam_mean_deviance",0.0953415987991869,"lower",5000,"proportion","","simulation","serrf","SERRF","SIM07"
"residual_run_order_gam_sd_deviance",0.149074268782167,"lower",5000,"proportion","","simulation","serrf","SERRF","SIM07"
"residual_ljung_box_proportion_significant",0.1924,"lower",5000,"proportion","","simulation","serrf","SERRF","SIM07"
"batch_weighted_pc_r2_categorical",0.000421112422799785,"lower",450,"weighted R-squared","Batch is explicitly categorical.","simulation","serrf","SERRF","SIM07"
