"scenario_id","seed_id","method","metric","value","metric_direction","units","status","confounding_type","level","zero_value","delta_vs_paired_zero"
"CONF03_batch_1p00","CONF03","Raw","effect_rmse_vs_clean_responsive",0.0436138436201272,"lower","log1p_effect_or_ratio","calculated","batch",1,0.00724773374136024,0.036366109878767
"CONF03_batch_1p00","CONF03","Raw","recovered_vs_injected_slope",0.515436676384495,"descriptive","log1p_effect_or_ratio","calculated","batch",1,0.502290885618144,0.013145790766351
"CONF03_batch_1p00","CONF03","Raw","recovered_vs_injected_intercept",-8.07221553243767e-05,"descriptive","log1p_effect_or_ratio","calculated","batch",1,0.000723898146117348,-0.000804620301441725
"CONF03_batch_1p00","CONF03","Raw","median_attenuation_ratio_injected_responsive",0.525455199167458,"higher","log1p_effect_or_ratio","calculated","batch",1,0.500677082753601,0.024778116413857
"CONF03_batch_1p00","CONF03","Raw","median_attenuation_ratio_clean_responsive",1,"higher","log1p_effect_or_ratio","calculated","batch",1,1.00032157127352,-0.00032157127352006
"CONF03_batch_1p00","CONF03","Raw","sign_concordance_responsive",1,"higher","correlation_or_proportion","calculated","batch",1,1,0
"CONF03_batch_1p00","CONF03","Raw","n_discoveries_bh_0p05",98,"descriptive","count","calculated","batch",1,104,-6
"CONF03_batch_1p00","CONF03","Raw","true_positive_rate",0.92,"higher","proportion","calculated","batch",1,1,-0.08
"CONF03_batch_1p00","CONF03","Raw","empirical_fdr",0.0612244897959184,"lower","proportion","calculated","batch",1,0.0384615384615385,0.0227629513343799
"CONF03_batch_1p00","CONF03","Raw","null_feature_false_positive_rate",0.00666666666666667,"lower","proportion","calculated","batch",1,0.00444444444444444,0.00222222222222223
"CONF03_batch_1p00","CONF03","Raw","clean_log1p_rmse_study",0.277665836248897,"lower","log1p_effect_or_ratio","calculated","batch",1,0.277877460946567,-0.000211624697669999
"CONF03_batch_1p00","CONF03","Raw","clean_sample_profile_pearson_mean",0.542016422844885,"higher","correlation_or_proportion","calculated","batch",1,0.543943407277066,-0.00192698443218098
"CONF03_batch_1p00","CONF03","Raw","clean_sample_profile_pearson_median",0.543962694496537,"higher","correlation_or_proportion","calculated","batch",1,0.544632905815117,-0.000670211318580027
"CONF03_batch_1p00","CONF03","Raw","clean_feature_profile_pearson_mean",0.67129886515079,"higher","correlation_or_proportion","calculated","batch",1,0.672893789562515,-0.00159492441172504
"CONF03_batch_1p00","CONF03","Raw","clean_feature_profile_pearson_median",0.654769523262759,"higher","correlation_or_proportion","calculated","batch",1,0.655279115143808,-0.000509591881049043
"CONF03_batch_1p00","CONF03","Raw","clean_feature_icc_a1_mean",0.611609962695601,"higher","value","calculated","batch",1,0.61253885064166,-0.000928887946059054
"CONF03_batch_1p00","CONF03","Raw","clean_feature_icc_a1_median",0.592885490352236,"higher","value","calculated","batch",1,0.592885490352236,0
"CONF03_batch_1p00","CONF03","Raw","heldout_qc_cv_mean",41.7869793310591,"lower","percent","calculated","batch",1,41.7869793310591,0
"CONF03_batch_1p00","CONF03","Raw","heldout_qc_cv_median",40.8705214279567,"lower","percent","calculated","batch",1,40.8705214279567,0
"CONF03_batch_1p00","CONF03","Raw","heldout_qc_cv_sd",30.5382442292057,"lower","percent","calculated","batch",1,30.5382442292057,0
"CONF03_batch_1p00","CONF03","Raw","batch_weighted_pc_r2_categorical",0.960315900034014,"lower","weighted_R2","calculated","batch",1,0.959813439097892,0.000502460936122051
"CONF03_batch_1p00","CONF03","Raw","phenotype_weighted_pc_r2_categorical",0.198150120235239,"descriptive","weighted_R2","calculated","batch",1,0.000269741147978146,0.197880379087261
"CONF03_batch_1p00","CONF03","Raw","residual_ljung_box_profiles_tested",5000,"descriptive","count","calculated_full_feature_batch_profiles","batch",1,5000,0
"CONF03_batch_1p00","CONF03","Raw","residual_ljung_box_profiles_significant",1215,"lower","count","calculated_full_feature_batch_profiles","batch",1,1205,10
"CONF03_batch_1p00","CONF03","Raw","residual_ljung_box_proportion_significant",0.243,"lower","proportion","calculated_full_feature_batch_profiles","batch",1,0.241,0.002
"CONF03_batch_1p00","CONF03","Raw","residual_ljung_box_median_statistic",11.3566524186614,"lower","value","calculated_full_feature_batch_profiles","batch",1,11.3668030210609,-0.0101506023995004
"CONF03_batch_1p00","CONF03","Raw","residual_run_order_gam_mean_deviance",0.122422250255079,"lower","value","calculated_full_feature_batch_profiles","batch",1,0.121436964414305,0.000985285840773995
"CONF03_batch_1p00","CONF03","Raw","retained_features",1000,"higher","count","calculated","batch",1,1000,0
"CONF03_batch_1p00","CONF03","Raw","retained_samples",500,"higher","count","calculated","batch",1,500,0
"CONF03_batch_1p00","CONF03","Raw","runtime_sec",0,"lower","seconds","calculated","batch",1,0,0
"CONF03_batch_1p00","CONF03","WiNN fixed default (no QC)","coefficient_pearson_vs_injected_all",0.808094660548799,"higher","correlation_or_proportion","calculated","batch",1,0.949553878466151,-0.141459217917352
"CONF03_batch_1p00","CONF03","WiNN fixed default (no QC)","coefficient_spearman_vs_injected_all",0.514749916918378,"higher","correlation_or_proportion","calculated","batch",1,0.520336689798318,-0.00558677287994003
"CONF03_batch_1p00","CONF03","WiNN fixed default (no QC)","coefficient_pearson_vs_injected_responsive",0.959688668184657,"higher","correlation_or_proportion","calculated","batch",1,0.992083288398765,-0.032394620214108
"CONF03_batch_1p00","CONF03","WiNN fixed default (no QC)","coefficient_pearson_vs_clean_all",0.971385084282847,"higher","correlation_or_proportion","calculated","batch",1,0.993906655671333,-0.022521571388486
"CONF03_batch_1p00","CONF03","WiNN fixed default (no QC)","effect_rmse_vs_injected_all",0.0700122658202206,"lower","log1p_effect_or_ratio","calculated","batch",1,0.0611502472546842,0.0088620185655364
"CONF03_batch_1p00","CONF03","WiNN fixed default (no QC)","effect_rmse_vs_injected_responsive",0.192844393380527,"lower","log1p_effect_or_ratio","calculated","batch",1,0.186758164724955,0.00608622865557201
"CONF03_batch_1p00","CONF03","WiNN fixed default (no QC)","effect_rmse_vs_clean_all",0.0159389709751224,"lower","log1p_effect_or_ratio","calculated","batch",1,0.00688261243133125,0.00905635854379115
"CONF03_batch_1p00","CONF03","WiNN fixed default (no QC)","effect_rmse_vs_clean_responsive",0.0377840586560064,"lower","log1p_effect_or_ratio","calculated","batch",1,0.0158747195874348,0.0219093390685716
"CONF03_batch_1p00","CONF03","WiNN fixed default (no QC)","recovered_vs_injected_slope",0.466711593854884,"descriptive","log1p_effect_or_ratio","calculated","batch",1,0.469733045764602,-0.00302145190971803
"CONF03_batch_1p00","CONF03","WiNN fixed default (no QC)","recovered_vs_injected_intercept",-0.000230809896416104,"descriptive","log1p_effect_or_ratio","calculated","batch",1,0.000192231218760635,-0.000423041115176739
"CONF03_batch_1p00","CONF03","WiNN fixed default (no QC)","median_attenuation_ratio_injected_responsive",0.465438630308284,"higher","log1p_effect_or_ratio","calculated","batch",1,0.46980028876501,-0.00436165845672604
"CONF03_batch_1p00","CONF03","WiNN fixed default (no QC)","median_attenuation_ratio_clean_responsive",0.97743107521456,"higher","log1p_effect_or_ratio","calculated","batch",1,0.964477726285645,0.012953348928915
"CONF03_batch_1p00","CONF03","WiNN fixed default (no QC)","sign_concordance_responsive",1,"higher","correlation_or_proportion","calculated","batch",1,1,0
"CONF03_batch_1p00","CONF03","WiNN fixed default (no QC)","n_discoveries_bh_0p05",93,"descriptive","count","calculated","batch",1,107,-14
"CONF03_batch_1p00","CONF03","WiNN fixed default (no QC)","true_positive_rate",0.92,"higher","proportion","calculated","batch",1,1,-0.08
"CONF03_batch_1p00","CONF03","WiNN fixed default (no QC)","empirical_fdr",0.010752688172043,"lower","proportion","calculated","batch",1,0.0654205607476635,-0.0546678725756205
"CONF03_batch_1p00","CONF03","WiNN fixed default (no QC)","null_feature_false_positive_rate",0.00111111111111111,"lower","proportion","calculated","batch",1,0.00777777777777778,-0.00666666666666667
"CONF03_batch_1p00","CONF03","WiNN fixed default (no QC)","clean_log1p_rmse_study",0.0735590395167414,"lower","log1p_effect_or_ratio","calculated","batch",1,0.0704027015052623,0.0031563380114791
"CONF03_batch_1p00","CONF03","WiNN fixed default (no QC)","clean_sample_profile_pearson_mean",0.921881402351969,"higher","correlation_or_proportion","calculated","batch",1,0.929713456726092,-0.00783205437412293
"CONF03_batch_1p00","CONF03","WiNN fixed default (no QC)","clean_sample_profile_pearson_median",0.922241586383125,"higher","correlation_or_proportion","calculated","batch",1,0.930566061630741,-0.00832447524761593
"CONF03_batch_1p00","CONF03","WiNN fixed default (no QC)","clean_feature_profile_pearson_mean",0.942804443346305,"higher","correlation_or_proportion","calculated","batch",1,0.949311596169073,-0.00650715282276804
"CONF03_batch_1p00","CONF03","WiNN fixed default (no QC)","clean_feature_profile_pearson_median",0.948495074939137,"higher","correlation_or_proportion","calculated","batch",1,0.954849246228887,-0.00635417128975002
"CONF03_batch_1p00","CONF03","WiNN fixed default (no QC)","clean_feature_icc_a1_mean",0.920550727898732,"higher","value","calculated","batch",1,0.927534189576646,-0.00698346167791397
"CONF03_batch_1p00","CONF03","WiNN fixed default (no QC)","clean_feature_icc_a1_median",0.935728626736279,"higher","value","calculated","batch",1,0.944599771066166,-0.008871144329887
"CONF03_batch_1p00","CONF03","WiNN fixed default (no QC)","heldout_qc_cv_mean",9.34748103966073,"lower","percent","calculated","batch",1,8.46548872855993,0.881992311100801
"CONF03_batch_1p00","CONF03","WiNN fixed default (no QC)","heldout_qc_cv_median",8.35677471668845,"lower","percent","calculated","batch",1,7.49567053564705,0.861104181041401
"CONF03_batch_1p00","CONF03","WiNN fixed default (no QC)","heldout_qc_cv_sd",7.08788440164677,"lower","percent","calculated","batch",1,6.62351715154945,0.46436725009732
"CONF03_batch_1p00","CONF03","WiNN fixed default (no QC)","batch_weighted_pc_r2_categorical",0.00483141034887216,"lower","weighted_R2","calculated","batch",1,0.000674315266190405,0.00415709508268176
"CONF03_batch_1p00","CONF03","WiNN fixed default (no QC)","phenotype_weighted_pc_r2_categorical",0.0638711230131432,"descriptive","weighted_R2","calculated","batch",1,0.459098172044279,-0.395227049031136
"CONF03_batch_1p00","CONF03","WiNN fixed default (no QC)","residual_ljung_box_profiles_tested",5000,"descriptive","count","calculated_full_feature_batch_profiles","batch",1,5000,0
"CONF03_batch_1p00","CONF03","WiNN fixed default (no QC)","residual_ljung_box_profiles_significant",25,"lower","count","calculated_full_feature_batch_profiles","batch",1,26,-1
"CONF03_batch_1p00","CONF03","WiNN fixed default (no QC)","residual_ljung_box_proportion_significant",0.005,"lower","proportion","calculated_full_feature_batch_profiles","batch",1,0.0052,-2e-04
"CONF03_batch_1p00","CONF03","WiNN fixed default (no QC)","residual_ljung_box_median_statistic",10.3167578043816,"lower","value","calculated_full_feature_batch_profiles","batch",1,10.3371323145365,-0.0203745101549
"CONF03_batch_1p00","CONF03","WiNN fixed default (no QC)","residual_run_order_gam_mean_deviance",0.0199574091054421,"lower","value","calculated_full_feature_batch_profiles","batch",1,0.0199663766954178,-8.96758997570232e-06
"CONF03_batch_1p00","CONF03","WiNN fixed default (no QC)","retained_features",1000,"higher","count","calculated","batch",1,1000,0
"CONF03_batch_1p00","CONF03","WiNN fixed default (no QC)","retained_samples",500,"higher","count","calculated","batch",1,500,0
"CONF03_batch_1p00","CONF03","WiNN fixed default (no QC)","runtime_sec",6.939,"lower","seconds","calculated","batch",1,8.053,-1.114
"CONF04_batch_1p00","CONF04","Raw","coefficient_pearson_vs_injected_all",0.790150730251131,"higher","correlation_or_proportion","calculated","batch",1,0.949478789898452,-0.159328059647321
"CONF04_batch_1p00","CONF04","Raw","coefficient_spearman_vs_injected_all",0.514903279311161,"higher","correlation_or_proportion","calculated","batch",1,0.520336689798318,-0.00543341048715706
"CONF04_batch_1p00","CONF04","Raw","coefficient_pearson_vs_injected_responsive",0.962226029123586,"higher","correlation_or_proportion","calculated","batch",1,0.994162473498472,-0.031936444374886
"CONF04_batch_1p00","CONF04","Raw","coefficient_pearson_vs_clean_all",0.959971339640487,"higher","correlation_or_proportion","calculated","batch",1,0.98750655255992,-0.0275352129194331
"CONF04_batch_1p00","CONF04","Raw","effect_rmse_vs_injected_all",0.0701147016793099,"lower","log1p_effect_or_ratio","calculated","batch",1,0.0575583727011994,0.0125563289781105
"CONF04_batch_1p00","CONF04","Raw","effect_rmse_vs_injected_responsive",0.183379721753005,"lower","log1p_effect_or_ratio","calculated","batch",1,0.173336800339123,0.010042921413882
"CONF04_batch_1p00","CONF04","Raw","effect_rmse_vs_clean_all",0.0196573637987607,"lower","log1p_effect_or_ratio","calculated","batch",1,0.00932992861825486,0.0103274351805058
"CONF04_batch_1p00","CONF04","Raw","effect_rmse_vs_clean_responsive",0.0391211169230426,"lower","log1p_effect_or_ratio","calculated","batch",1,0.00922495438731804,0.0298961625357246
"CONF04_batch_1p00","CONF04","Raw","recovered_vs_injected_slope",0.49779040789411,"descriptive","log1p_effect_or_ratio","calculated","batch",1,0.507870092164195,-0.010079684270085
"CONF04_batch_1p00","CONF04","Raw","recovered_vs_injected_intercept",-1.75407638197726e-05,"descriptive","log1p_effect_or_ratio","calculated","batch",1,0.000960349252940849,-0.000977890016760622
"CONF04_batch_1p00","CONF04","Raw","median_attenuation_ratio_injected_responsive",0.482546122206792,"higher","log1p_effect_or_ratio","calculated","batch",1,0.508234734228149,-0.025688612021357
"CONF04_batch_1p00","CONF04","Raw","median_attenuation_ratio_clean_responsive",1,"higher","log1p_effect_or_ratio","calculated","batch",1,1,0
"CONF04_batch_1p00","CONF04","Raw","sign_concordance_responsive",1,"higher","correlation_or_proportion","calculated","batch",1,1,0
"CONF04_batch_1p00","CONF04","Raw","n_discoveries_bh_0p05",98,"descriptive","count","calculated","batch",1,105,-7
"CONF04_batch_1p00","CONF04","Raw","true_positive_rate",0.88,"higher","proportion","calculated","batch",1,1,-0.12
"CONF04_batch_1p00","CONF04","Raw","empirical_fdr",0.102040816326531,"lower","proportion","calculated","batch",1,0.0476190476190476,0.0544217687074834
"CONF04_batch_1p00","CONF04","Raw","null_feature_false_positive_rate",0.0111111111111111,"lower","proportion","calculated","batch",1,0.00555555555555556,0.00555555555555554
"CONF04_batch_1p00","CONF04","Raw","clean_log1p_rmse_study",0.295001045939145,"lower","log1p_effect_or_ratio","calculated","batch",1,0.294967424825133,3.36211140120057e-05
"CONF04_batch_1p00","CONF04","Raw","clean_sample_profile_pearson_mean",0.520666136961711,"higher","correlation_or_proportion","calculated","batch",1,0.520840453189622,-0.000174316227910976
"CONF04_batch_1p00","CONF04","Raw","clean_sample_profile_pearson_median",0.521341225743343,"higher","correlation_or_proportion","calculated","batch",1,0.52126290943157,7.8316311772908e-05
"CONF04_batch_1p00","CONF04","Raw","clean_feature_profile_pearson_mean",0.656068475212158,"higher","correlation_or_proportion","calculated","batch",1,0.656663203537743,-0.000594728325584937
"CONF04_batch_1p00","CONF04","Raw","clean_feature_profile_pearson_median",0.640415565914005,"higher","correlation_or_proportion","calculated","batch",1,0.640432228018462,-1.66621044570547e-05
"CONF04_batch_1p00","CONF04","Raw","clean_feature_icc_a1_mean",0.59274969745165,"higher","value","calculated","batch",1,0.593535643240131,-0.000785945788481013
"CONF04_batch_1p00","CONF04","Raw","clean_feature_icc_a1_median",0.572250806803565,"higher","value","calculated","batch",1,0.572960799994897,-0.000709993191332026
"CONF04_batch_1p00","CONF04","Raw","heldout_qc_cv_mean",44.4053283596335,"lower","percent","calculated","batch",1,44.4053283596335,0
"CONF04_batch_1p00","CONF04","Raw","heldout_qc_cv_median",42.0501686709371,"lower","percent","calculated","batch",1,42.0501686709371,0
"CONF04_batch_1p00","CONF04","Raw","heldout_qc_cv_sd",31.628604095235,"lower","percent","calculated","batch",1,31.628604095235,0
"CONF04_batch_1p00","CONF04","Raw","batch_weighted_pc_r2_categorical",0.965426332086705,"lower","weighted_R2","calculated","batch",1,0.964891302505887,0.00053502958081808
"CONF04_batch_1p00","CONF04","Raw","phenotype_weighted_pc_r2_categorical",0.21410135746334,"descriptive","weighted_R2","calculated","batch",1,0.001333002780421,0.212768354682919
"CONF04_batch_1p00","CONF04","Raw","residual_ljung_box_profiles_tested",5000,"descriptive","count","calculated_full_feature_batch_profiles","batch",1,5000,0
"CONF04_batch_1p00","CONF04","Raw","residual_ljung_box_profiles_significant",1224,"lower","count","calculated_full_feature_batch_profiles","batch",1,1218,6
"CONF04_batch_1p00","CONF04","Raw","residual_ljung_box_proportion_significant",0.2448,"lower","proportion","calculated_full_feature_batch_profiles","batch",1,0.2436,0.00119999999999998
"CONF04_batch_1p00","CONF04","Raw","residual_ljung_box_median_statistic",11.4374063532269,"lower","value","calculated_full_feature_batch_profiles","batch",1,11.4092682495454,0.0281381036814992
"CONF04_batch_1p00","CONF04","Raw","residual_run_order_gam_mean_deviance",0.125548683083796,"lower","value","calculated_full_feature_batch_profiles","batch",1,0.124594976033391,0.000953707050404998
"CONF04_batch_1p00","CONF04","Raw","retained_features",1000,"higher","count","calculated","batch",1,1000,0
"CONF04_batch_1p00","CONF04","Raw","retained_samples",500,"higher","count","calculated","batch",1,500,0
"CONF04_batch_1p00","CONF04","Raw","runtime_sec",0,"lower","seconds","calculated","batch",1,0,0
"CONF04_batch_1p00","CONF04","WiNN fixed default (no QC)","coefficient_pearson_vs_injected_all",0.810799983890438,"higher","correlation_or_proportion","calculated","batch",1,0.954604132437862,-0.143804148547424
"CONF04_batch_1p00","CONF04","WiNN fixed default (no QC)","coefficient_spearman_vs_injected_all",0.516130178453422,"higher","correlation_or_proportion","calculated","batch",1,0.520336689798318,-0.00420651134489602
"CONF04_batch_1p00","CONF04","WiNN fixed default (no QC)","coefficient_pearson_vs_injected_responsive",0.963422940567238,"higher","correlation_or_proportion","calculated","batch",1,0.991547791737144,-0.028124851169906
"CONF04_batch_1p00","CONF04","WiNN fixed default (no QC)","coefficient_pearson_vs_clean_all",0.97170875565055,"higher","correlation_or_proportion","calculated","batch",1,0.993340734573683,-0.021631978923133
"CONF04_batch_1p00","CONF04","WiNN fixed default (no QC)","effect_rmse_vs_injected_all",0.0696850815883094,"lower","log1p_effect_or_ratio","calculated","batch",1,0.0601683144386489,0.00951676714966049
"CONF04_batch_1p00","CONF04","WiNN fixed default (no QC)","effect_rmse_vs_injected_responsive",0.192243691621727,"lower","log1p_effect_or_ratio","calculated","batch",1,0.184336881170392,0.00790681045133501
"CONF04_batch_1p00","CONF04","WiNN fixed default (no QC)","effect_rmse_vs_clean_all",0.0156118560480035,"lower","log1p_effect_or_ratio","calculated","batch",1,0.00728343469362479,0.00832842135437871
"CONF04_batch_1p00","CONF04","WiNN fixed default (no QC)","effect_rmse_vs_clean_responsive",0.033886784533757,"lower","log1p_effect_or_ratio","calculated","batch",1,0.0164474823879084,0.0174393021458486
"CONF04_batch_1p00","CONF04","WiNN fixed default (no QC)","recovered_vs_injected_slope",0.469323330231056,"descriptive","log1p_effect_or_ratio","calculated","batch",1,0.477171052758236,-0.00784772252718002
"CONF04_batch_1p00","CONF04","WiNN fixed default (no QC)","recovered_vs_injected_intercept",4.02441221054242e-05,"descriptive","log1p_effect_or_ratio","calculated","batch",1,0.000312826291936774,-0.00027258216983135
"CONF04_batch_1p00","CONF04","WiNN fixed default (no QC)","median_attenuation_ratio_injected_responsive",0.469589512700314,"higher","log1p_effect_or_ratio","calculated","batch",1,0.490855448387775,-0.021265935687461
"CONF04_batch_1p00","CONF04","WiNN fixed default (no QC)","median_attenuation_ratio_clean_responsive",0.978842820563779,"higher","log1p_effect_or_ratio","calculated","batch",1,0.960966888805783,0.0178759317579961
"CONF04_batch_1p00","CONF04","WiNN fixed default (no QC)","sign_concordance_responsive",1,"higher","correlation_or_proportion","calculated","batch",1,1,0
"CONF04_batch_1p00","CONF04","WiNN fixed default (no QC)","n_discoveries_bh_0p05",100,"descriptive","count","calculated","batch",1,104,-4
"CONF04_batch_1p00","CONF04","WiNN fixed default (no QC)","true_positive_rate",0.92,"higher","proportion","calculated","batch",1,1,-0.08
"CONF04_batch_1p00","CONF04","WiNN fixed default (no QC)","empirical_fdr",0.08,"lower","proportion","calculated","batch",1,0.0384615384615385,0.0415384615384615
"CONF04_batch_1p00","CONF04","WiNN fixed default (no QC)","null_feature_false_positive_rate",0.00888888888888889,"lower","proportion","calculated","batch",1,0.00444444444444444,0.00444444444444445
"CONF04_batch_1p00","CONF04","WiNN fixed default (no QC)","clean_log1p_rmse_study",0.0781557764020658,"lower","log1p_effect_or_ratio","calculated","batch",1,0.0748889429781205,0.00326683342394529
"CONF04_batch_1p00","CONF04","WiNN fixed default (no QC)","clean_sample_profile_pearson_mean",0.912108359307036,"higher","correlation_or_proportion","calculated","batch",1,0.920819992579972,-0.008711633272936
"CONF04_batch_1p00","CONF04","WiNN fixed default (no QC)","clean_sample_profile_pearson_median",0.912908360560547,"higher","correlation_or_proportion","calculated","batch",1,0.921864233854248,-0.00895587329370096
"CONF04_batch_1p00","CONF04","WiNN fixed default (no QC)","clean_feature_profile_pearson_mean",0.938340346253549,"higher","correlation_or_proportion","calculated","batch",1,0.945134422948997,-0.00679407669544796
"CONF04_batch_1p00","CONF04","WiNN fixed default (no QC)","clean_feature_profile_pearson_median",0.949423229300657,"higher","correlation_or_proportion","calculated","batch",1,0.955904064878645,-0.00648083557798795
"CONF04_batch_1p00","CONF04","WiNN fixed default (no QC)","clean_feature_icc_a1_mean",0.912933385129629,"higher","value","calculated","batch",1,0.920467588043028,-0.00753420291339901
"CONF04_batch_1p00","CONF04","WiNN fixed default (no QC)","clean_feature_icc_a1_median",0.935906941784881,"higher","value","calculated","batch",1,0.943726107414777,-0.00781916562989604
"CONF04_batch_1p00","CONF04","WiNN fixed default (no QC)","heldout_qc_cv_mean",9.55909599820674,"lower","percent","calculated","batch",1,8.72796256820079,0.83113343000595
"CONF04_batch_1p00","CONF04","WiNN fixed default (no QC)","heldout_qc_cv_median",8.48553307437383,"lower","percent","calculated","batch",1,7.69671954063678,0.78881353373705
"CONF04_batch_1p00","CONF04","WiNN fixed default (no QC)","heldout_qc_cv_sd",6.89099026368097,"lower","percent","calculated","batch",1,6.50090737687296,0.39008288680801
"CONF04_batch_1p00","CONF04","WiNN fixed default (no QC)","batch_weighted_pc_r2_categorical",0.00448546769366864,"lower","weighted_R2","calculated","batch",1,0.00062352205197348,0.00386194564169516
"CONF04_batch_1p00","CONF04","WiNN fixed default (no QC)","phenotype_weighted_pc_r2_categorical",0.0617688600696201,"descriptive","weighted_R2","calculated","batch",1,0.451438530140817,-0.389669670071197
"CONF04_batch_1p00","CONF04","WiNN fixed default (no QC)","residual_ljung_box_profiles_tested",5000,"descriptive","count","calculated_full_feature_batch_profiles","batch",1,5000,0
"CONF04_batch_1p00","CONF04","WiNN fixed default (no QC)","residual_ljung_box_profiles_significant",39,"lower","count","calculated_full_feature_batch_profiles","batch",1,41,-2
"CONF04_batch_1p00","CONF04","WiNN fixed default (no QC)","residual_ljung_box_proportion_significant",0.0078,"lower","proportion","calculated_full_feature_batch_profiles","batch",1,0.0082,-0.000400000000000001
"CONF04_batch_1p00","CONF04","WiNN fixed default (no QC)","residual_ljung_box_median_statistic",10.3856412459551,"lower","value","calculated_full_feature_batch_profiles","batch",1,10.3771790269349,0.00846221902019906
"CONF04_batch_1p00","CONF04","WiNN fixed default (no QC)","residual_run_order_gam_mean_deviance",0.0199317191281598,"lower","value","calculated_full_feature_batch_profiles","batch",1,0.0202745955707738,-0.000342876442614
"CONF04_batch_1p00","CONF04","WiNN fixed default (no QC)","retained_features",1000,"higher","count","calculated","batch",1,1000,0
"CONF04_batch_1p00","CONF04","WiNN fixed default (no QC)","retained_samples",500,"higher","count","calculated","batch",1,500,0
"CONF04_batch_1p00","CONF04","WiNN fixed default (no QC)","runtime_sec",6.976,"lower","seconds","calculated","batch",1,7.989,-1.013
"CONF05_batch_1p00","CONF05","Raw","coefficient_pearson_vs_injected_all",0.802271944114229,"higher","correlation_or_proportion","calculated","batch",1,0.949623061860457,-0.147351117746228
"CONF05_batch_1p00","CONF05","Raw","coefficient_spearman_vs_injected_all",0.518408705431907,"higher","correlation_or_proportion","calculated","batch",1,0.520336689798318,-0.00192798436641106
"CONF05_batch_1p00","CONF05","Raw","coefficient_pearson_vs_injected_responsive",0.945163255774195,"higher","correlation_or_proportion","calculated","batch",1,0.994226525061451,-0.049063269287256
"CONF05_batch_1p00","CONF05","Raw","coefficient_pearson_vs_clean_all",0.960759399455695,"higher","correlation_or_proportion","calculated","batch",1,0.991919688261146,-0.031160288805451
"CONF05_batch_1p00","CONF05","Raw","effect_rmse_vs_injected_all",0.0689264771300949,"lower","log1p_effect_or_ratio","calculated","batch",1,0.0581599440611083,0.0107665330689866
"CONF05_batch_1p00","CONF05","Raw","effect_rmse_vs_injected_responsive",0.184664629171272,"lower","log1p_effect_or_ratio","calculated","batch",1,0.175593585088616,0.00907104408265599
"CONF05_batch_1p00","CONF05","Raw","effect_rmse_vs_clean_all",0.0192041612603597,"lower","log1p_effect_or_ratio","calculated","batch",1,0.00742472668136754,0.0117794345789922
"CONF05_batch_1p00","CONF05","Raw","effect_rmse_vs_clean_responsive",0.0469045365406198,"lower","log1p_effect_or_ratio","calculated","batch",1,0.00766684089702036,0.0392376956435994
"CONF05_batch_1p00","CONF05","Raw","recovered_vs_injected_slope",0.501689070610808,"descriptive","log1p_effect_or_ratio","calculated","batch",1,0.50127518126262,0.000413889348187979
"CONF05_batch_1p00","CONF05","Raw","recovered_vs_injected_intercept",0.00139556069621735,"descriptive","log1p_effect_or_ratio","calculated","batch",1,-0.000656075591264396,0.00205163628748175
"CONF05_batch_1p00","CONF05","Raw","median_attenuation_ratio_injected_responsive",0.482996443138253,"higher","log1p_effect_or_ratio","calculated","batch",1,0.499488649271128,-0.016492206132875
"CONF05_batch_1p00","CONF05","Raw","median_attenuation_ratio_clean_responsive",0.99490702563932,"higher","log1p_effect_or_ratio","calculated","batch",1,0.998217208300437,-0.00331018266111704
"CONF05_batch_1p00","CONF05","Raw","sign_concordance_responsive",1,"higher","correlation_or_proportion","calculated","batch",1,1,0
"CONF05_batch_1p00","CONF05","Raw","n_discoveries_bh_0p05",83,"descriptive","count","calculated","batch",1,103,-20
"CONF05_batch_1p00","CONF05","Raw","true_positive_rate",0.79,"higher","proportion","calculated","batch",1,1,-0.21
"CONF05_batch_1p00","CONF05","Raw","empirical_fdr",0.0481927710843374,"lower","proportion","calculated","batch",1,0.029126213592233,0.0190665574921044
"CONF05_batch_1p00","CONF05","Raw","null_feature_false_positive_rate",0.00444444444444444,"lower","proportion","calculated","batch",1,0.00333333333333333,0.00111111111111111
"CONF05_batch_1p00","CONF05","Raw","clean_log1p_rmse_study",0.285885743234641,"lower","log1p_effect_or_ratio","calculated","batch",1,0.285673273596321,0.000212469638320001
"CONF05_batch_1p00","CONF05","Raw","clean_sample_profile_pearson_mean",0.532030743436481,"higher","correlation_or_proportion","calculated","batch",1,0.53203382124,-3.07780351893605e-06
"CONF05_batch_1p00","CONF05","Raw","clean_sample_profile_pearson_median",0.534426522081651,"higher","correlation_or_proportion","calculated","batch",1,0.534251513014288,0.000175009067363008
"CONF05_batch_1p00","CONF05","Raw","clean_feature_profile_pearson_mean",0.653511040379934,"higher","correlation_or_proportion","calculated","batch",1,0.654002885194296,-0.00049184481436193
"CONF05_batch_1p00","CONF05","Raw","clean_feature_profile_pearson_median",0.626946449656245,"higher","correlation_or_proportion","calculated","batch",1,0.625411824063368,0.00153462559287698
"CONF05_batch_1p00","CONF05","Raw","clean_feature_icc_a1_mean",0.5897000260591,"higher","value","calculated","batch",1,0.590433622846325,-0.000733596787224955
"CONF05_batch_1p00","CONF05","Raw","clean_feature_icc_a1_median",0.549106689756603,"higher","value","calculated","batch",1,0.550701536543409,-0.00159484678680599
